id_parain	id_dim_personne 
2128078709	7407980818
5420619305	7407984996
4508135455	7407987150
4303910242	7408001679
6534778347	7408005137
NULL	7408011555
NULL	7408011694
NULL	7408011755
7153947296	7408014171
6890135469	7408016770
3826905469	7408019911
NULL	7408031689
3949850116	7408036130
4697444522	7408040225
6191006087	7408041683
NULL	7408042040
NULL	7408043551
NULL	7408046209
6181992443	7408050158
5073146373	7408056001
3382098701	7408056350
2877459982	7408057806
3109322380	7408064126
NULL	7408064372
6894867645	7408064696
7024843364	7408069244
5206613574	7408072264
7149134925	7408078773
5736398239	7408081210
NULL	7408084176
4702087490	7408084631
1744280342	7408089800
NULL	7408092656
NULL	7408107297
6312787509	7408114937
NULL	7408115764
2541935540	7408120660
2034417925	7408122536
7002158834	7408125332
4316895245	7408125635
NULL	7408127629
7198835872	7408138307
NULL	7408140915
3497275004	7408142855
NULL	7408147518
6565006323	7408148577
5861064668	7408151117
3112640558	7408151761
NULL	7408152334
NULL	7408153994
5789462821	7408154890
NULL	7408155949
NULL	7408156035
4653892506	7408156250
7280164166	7408164593
2000708908	7408166607
6421177148	7408168092
NULL	7408170673
7179148970	7408171591
7099404667	7408173175
NULL	7408178484
NULL	7408181368
NULL	7408183485
7087358403	7408186380
NULL	7408187839
1605084566	7408191201
5994986905	7408195244
4141789096	7408200634
3963393202	7408216863
NULL	7408220011
425973005	7408224081
NULL	7408225515
5915243330	7408226826
7104493984	7408227190
2968704281	7408227697
5211091132	7408228512
NULL	7408229014
6778409625	7408231521
6250698298	7408241665
7277630551	7408243901
4406118472	7408245797
7272500325	7408252477
NULL	7408261572
NULL	7408262175
4508146709	7408265763
NULL	7408270813
NULL	7408271957
NULL	7408279247
5948728923	7408279285
5412749156	7408284530
NULL	7408288215
NULL	7408302076
2904629286	7408304045
6510187044	7408337878
NULL	7408341504
NULL	7408345671
5748991044	7408347258
6539076735	7408364905
4103564543	7408365205
184553	7408365883
NULL	7408368853
NULL	7408369226
2641268215	7408374840
5909008307	7408378215
NULL	7408378889
6347381207	7408387873
7167867596	7408391538
NULL	7408396060
NULL	7408404451
305834614	7408406431
NULL	7408423996
NULL	7408426804
NULL	7408433894
6907265214	7408436534
NULL	7408437727
7128557109	7408446043
5805079428	7408449512
NULL	7408450982
NULL	7408454503
NULL	7408455403
NULL	7408456446
3796744643	7408459676
185588	7408468343
NULL	7408471132
NULL	7408488327
6835075477	7408494162
NULL	7408499778
NULL	7408501229
NULL	7408512049
5125197339	7408513126
15305	7408515305
NULL	7408562574
6089149730	7408565991
2320554570	7408573723
NULL	7408573746
1707455677	7408576636
NULL	7408585423
4359687324	7408590523
7041372541	7408603190
6313076870	7408603974
4334882739	7408610748
NULL	7408614537
4542219708	7408615309
NULL	7408616946
7065591461	7408617512
6894237267	7408618262
3029246441	7408622344
NULL	7408626494
7305378368	7408629613
5933269177	7408633061
NULL	7408643049
6894768410	7408643662
122458	7408645832
7104362300	7408646772
4271828588	7408654729
NULL	7408658643
NULL	7408663480
342375788	7408663611
4920465602	7408663709
NULL	7408668522
4891102504	7408670057
4238626414	7408672794
NULL	7408676139
2366220530	7408683073
NULL	7408684171
4915179080	7408687157
NULL	7408687469
6504135872	7408688210
NULL	7408689759
NULL	7408691161
6878136433	7408692189
NULL	7408694007
5899698086	7408696301
NULL	7408699467
NULL	7408699985
5697549349	7408701574
4905288234	7408706283
6920757512	7408710796
6467518876	7408711233
4904818788	7408711991
NULL	7408715967
7143080783	7408716753
6810860908	7408723731
2166037829	7408724946
7298389716	7408727757
NULL	7408728470
7075728412	7408731900
4863883226	7408734389
2822326305	7408734878
NULL	7408738822
NULL	7408740494
5301460307	7408740731
4131229667	7408740902
18773	7408742317
7285171689	7408743607
7253050196	7408744540
NULL	7408748139
4481426485	7408751517
5640746946	7408754517
NULL	7408759367
7734	7408763072
1997665369	7408766087
7318916853	7408767170
NULL	7408772582
NULL	7408774970
NULL	7408775678
1596131165	7408775829
NULL	7408779235
NULL	7408781241
NULL	7408782619
NULL	7408783422
3248854654	7408789356
NULL	7408789864
NULL	7408791761
NULL	7408793585
4861971674	7408797721
2531715817	7408803414
6108077414	7408803688
6586362250	7408804166
NULL	7408811044
NULL	7408824000
3482385215	7408830083
NULL	7408830154
7108664584	7408832848
4486237019	7408833279
6914011012	7408833513
NULL	7408834106
7081879688	7408835013
5990503364	7408838169
NULL	7408838826
4884750437	7408838950
NULL	7408839959
NULL	7408843967
NULL	7408846319
2790657265	7408846465
5468337518	7408848683
4189714842	7408849167
7239278862	7408849550
NULL	7408851271
7292534140	7408853393
7183960252	7408858707
7268656758	7408860774
NULL	7408862222
NULL	7408865615
6873231272	7408866485
3858755161	7408869484
7088564327	7408883802
4665764050	7408885175
3884243722	7408891906
3737624390	7408896703
3967257158	7408900463
4848090190	7408913581
3491192616	7408918161
NULL	7408918841
NULL	7408922550
2786493103	7408922629
5456250705	7408923033
7169157743	7408923560
5805210942	7408924222
1851655260	7408924668
6521659190	7408927045
4605824665	7408927206
1922960696	7408927958
NULL	7408928111
4530268488	7408933130
7149355439	7408934362
NULL	7408936388
NULL	7408937037
NULL	7408938046
NULL	7408943023
3306937689	7408947369
7088564327	7408950600
7052467724	7408953011
7167506562	7408953367
NULL	7408956633
NULL	7408969442
NULL	7408983799
NULL	7413993038
4442151867	7415009330
2792667438	7415582728
NULL	7415583856
NULL	7415585661
NULL	7415591611
NULL	7415592776
4108197327	7415599269
NULL	7415602249
6734362166	7415603455
5960965520	7415612888
1693739508	7415615303
NULL	7415617357
6145169246	7415622807
2411433262	7415624698
NULL	7415628417
5285047543	7415632422
NULL	7415640930
NULL	7415641170
2482523386	7415641784
7104408578	7415647626
NULL	7415648617
NULL	7415648641
7122579892	7415653238
2435188876	7415659148
NULL	7415671076
NULL	7415672172
6351186752	7415673228
5459388033	7415673850
NULL	7415674473
2596509458	7415675857
3432580378	7415689197
3033467580	7415691232
2822344201	7415704315
6332050657	7415705250
3086144746	7415712543
7268666326	7415713333
2330049253	7415713780
3915860887	7415728157
NULL	7415732645
5155287687	7415737960
6963241796	7415739273
7031976983	7415739514
NULL	7415741739
NULL	7415744062
NULL	7415746378
NULL	7415747583
7088566862	7415749506
2299526142	7415749980
4073867849	7415756008
NULL	7415763373
190486	7415763466
6546218653	7415765268
NULL	7415767264
6675937556	7415771506
7103816456	7415772404
3443304348	7415789995
NULL	7415791875
NULL	7415793837
5202577261	7415794062
3663377719	7415794280
2190517868	7415803467
NULL	7415808926
331467932	7415821568
6176494329	7415824839
5471739418	7415826335
NULL	7415830103
NULL	7415830615
25448	7415838914
NULL	7415841229
NULL	7415848561
3036824152	7415853430
6407409056	7415855672
NULL	7415859660
2401010476	7415859978
6612750738	7415860472
NULL	7415861970
NULL	7415862131
6734377390	7415864548
NULL	7415867433
7205019981	7415870249
NULL	7415870360
NULL	7415872445
6127611734	7415874899
2215461608	7415876573
7245000962	7415887614
5962778999	7415891800
NULL	7415892586
6946185915	7415907453
4277666389	7415908170
7117981752	7415908827
NULL	7415909622
NULL	7415913617
NULL	7415918139
NULL	7415928105
NULL	7415930669
NULL	7415931929
5736398239	7415938249
1797927477	7415939415
2493600072	7415939919
NULL	7415940665
NULL	7415945988
6539224378	7415947199
7104534272	7415961011
NULL	7416038005
2826701753	7416059057
NULL	7416096461
5936605527	7416099747
3574962178	7416147886
NULL	7416156290
7298313852	7416157588
161891	7416161452
NULL	7416170812
NULL	7416172831
7081293162	7416181703
7199094019	7416256009
6521983827	7416345630
NULL	7416347207
NULL	7416349006
280477631	7416350588
7244693853	7416363131
7065441083	7416385183
6670546173	7416406980
7261520572	7416436724
NULL	7416443916
NULL	7416465549
NULL	7416471569
NULL	7416478527
7298152184	7416481287
NULL	7416506336
3387494026	7416509471
NULL	7416531000
4334975111	7416540119
NULL	7416542306
7104534028	7416547761
6805215100	7416551567
NULL	7416554489
NULL	7416554983
NULL	7416556042
NULL	7416560075
6984766005	7416561079
221961522	7416564942
2872850786	7416566791
5346557949	7416569056
NULL	7416573837
7268525939	7416575366
35011	7416580136
NULL	7416586014
NULL	7416589517
NULL	7416590649
NULL	7416590676
4562566916	7416595579
NULL	7416595836
3186384725	7416597919
4111034238	7416602771
5805122509	7416604901
1994698642	7416604930
NULL	7416606964
NULL	7416608209
NULL	7416610236
NULL	7416612439
NULL	7416617151
NULL	7416617408
NULL	7416617575
81881	7416618203
2812715259	7416618442
5721497166	7416618955
NULL	7416620380
7280212203	7416622326
NULL	7416623962
2720414693	7416624292
NULL	7416627667
7088607304	7416629124
NULL	7416629755
2521287975	7416630115
4681059100	7416630482
7072704826	7416633722
NULL	7416634432
5355374383	7416637992
6601796534	7416638750
4899622630	7416642646
NULL	7416646713
NULL	7416648144
NULL	7416652128
NULL	7416655697
NULL	7416657630
3003139104	7416658734
4269817887	7416660639
NULL	7416663190
NULL	7416666684
4980463780	7416671266
NULL	7416678154
6313119915	7416679361
2904611324	7416680048
NULL	7416681362
5035368840	7416683718
7280000923	7416684180
6557773799	7416686259
7273444361	7416687634
7045480527	7416689338
NULL	7416691244
4672356325	7416693813
5697823825	7416696983
5666480754	7416698879
4904809234	7416700616
4467294158	7416701464
NULL	7416702573
NULL	7416705381
NULL	7416707855
7278088535	7416708513
NULL	7416708592
3636000316	7416709153
2061056898	7416713577
2479446477	7416714678
6791832757	7416719982
2479446477	7416725809
5666375822	7416732641
7059378388	7416738538
5717922197	7416744042
6963107737	7416751206
NULL	7416752330
6414757074	7416758449
4406259327	7416759029
NULL	7416759457
7304119163	7416761095
5912831996	7416763324
NULL	7416764599
NULL	7416764760
NULL	7416774482
4881736850	7416776308
7291973396	7422334336
NULL	7422337803
NULL	7422337898
NULL	7422345899
NULL	7422346507
5173600430	7422356016
7253341735	7422359117
491527234	7422362741
64810	7422363742
3864532159	7422370333
NULL	7422374261
NULL	7422376024
NULL	7422380307
NULL	7422385357
NULL	7422387974
NULL	7422393492
2327430794	7422394393
7226292370	7422394575
NULL	7422399875
5852879486	7422409053
6407145794	7422417827
6398980376	7422417930
NULL	7422418870
7236498807	7422420915
999955133	7422427912
NULL	7422428977
NULL	7422444465
NULL	7422447167
NULL	7422455758
1904599642	7422459698
3323519908	7422473959
NULL	7422482183
7160221568	7422486116
5766246916	7422501431
5222453402	7422501767
NULL	7422502685
3468200396	7422503850
3854037726	7422505750
NULL	7422506632
NULL	7422512370
2425412955	7422513877
NULL	7422522014
2216679296	7422537030
330577493	7422537338
NULL	7422549091
3284054496	7422549204
1619321186	7422551109
7285253381	7422562630
4219210533	7422568363
7280420349	7422568379
73298	7422569697
7106900024	7422574305
NULL	7422581541
5757601871	7422581546
6177977761	7422586725
4641974025	7422588546
NULL	7422596114
7172943220	7422603995
7251545826	7422606368
3033549948	7422607038
NULL	7422607518
NULL	7422616323
6416343424	7422620411
NULL	7422622177
7244821100	7422625322
5574657444	7422629799
7108588598	7422633959
NULL	7422635028
NULL	7422640536
5697835987	7422651580
7304818474	7422653934
NULL	7422868634
4901286746	7422872497
6228224432	7422876506
NULL	7422887352
6166507731	7422889878
NULL	7422892668
7232744208	7422899711
NULL	7422900071
5780741270	7422904681
NULL	7422904747
762575177	7422909284
6516268163	7422915563
NULL	7422916543
NULL	7422918627
NULL	7422921256
NULL	7422922043
NULL	7422925222
7103780541	7422927825
7323791870	7422928161
1104370587	7422928282
NULL	7422929454
6215671190	7422930090
NULL	7422935581
4422023174	7422935797
2114929014	7422936929
NULL	7422948613
7099410734	7422951641
5050286593	7422966261
4309776333	7422973652
616839382	7422976863
3357494785	7422977419
NULL	7422984097
NULL	7422985359
1851662391	7422992298
7081531973	7422992651
NULL	7422994542
3357799146	7422995073
6883789784	7422995624
NULL	7423000706
NULL	7423015989
5305874340	7423031005
NULL	7423035757
5281777234	7423038616
2468554812	7423047587
NULL	7423049884
7253436324	7423049891
4165844603	7423066729
NULL	7423067475
NULL	7423069512
6488314943	7423081420
6515978424	7423082089
1414253385	7423082775
7212566415	7423091603
NULL	7423092446
NULL	7423092585
NULL	7423095839
NULL	7423105262
1661442972	7423108455
NULL	7423108564
5195698044	7423109767
NULL	7423110658
6356562716	7423111797
3304472029	7423114432
NULL	7423121703
NULL	7423128865
NULL	7423132904
NULL	7423145506
NULL	7423151834
5030110733	7423153502
NULL	7423155554
7280347924	7423164120
6002491662	7423169356
NULL	7423169730
NULL	7423172193
5701952529	7423174712
4441692347	7423181431
6768478225	7423182408
6952002992	7423185220
2416703477	7423186024
3221438088	7423198219
NULL	7423203267
NULL	7423207822
NULL	7423209388
330904380	7423211096
NULL	7423213518
4778904190	7423215115
NULL	7423216790
5293786464	7423220080
NULL	7423220302
7164773234	7423222570
1777448455	7423224004
NULL	7423229587
5922600877	7423232296
NULL	7423233220
NULL	7423237535
NULL	7423240821
NULL	7423242512
7231614865	7423252549
NULL	7423268536
6504171483	7423281081
5834703661	7423287753
474796684	7423291349
3488319875	7423293215
6835165633	7423294731
6638658587	7423294777
NULL	7423309676
NULL	7423314954
3432617390	7423320065
1891159039	7423321020
2622602692	7423321464
NULL	7423322073
7052283415	7423322145
NULL	7423325183
4486465155	7423328122
4064332666	7423330220
NULL	7423331709
7236899082	7423332161
NULL	7423340451
NULL	7423341700
5548261077	7423344423
7118726103	7423345006
3973072757	7423347179
2416638114	7423349046
3059856936	7423352261
NULL	7423355873
7305395981	7423356637
NULL	7423367075
NULL	7423369854
2990530506	7423370377
NULL	7423373848
4297904052	7423378319
NULL	7423383278
NULL	7423386549
7108508922	7423390892
NULL	7423395700
NULL	7423398233
7268666326	7423398494
NULL	7423400793
NULL	7423402210
5191991488	7423402433
4933579202	7423412414
5916675376	7423414218
5229326311	7423415134
7253636876	7423415298
NULL	7423415804
NULL	7423416712
4697494270	7423417477
NULL	7423418741
2049815011	7423422960
107513	7423425188
6269835691	7423427971
7244479650	7423430817
1625119751	7423434178
195065467	7423434643
NULL	7423434842
7268385277	7423435680
NULL	7423438279
2622729840	7423446807
6104554971	7423447069
7280124011	7423448921
NULL	7423449332
7024615360	7423453074
7277970672	7423453112
5697823825	7423454176
4349198801	7423454380
7132658428	7423454420
3763692661	7423454486
6907401542	7423454761
6907229596	7423457814
6785218639	7423457953
2215005598	7423462889
2476066326	7423465152
NULL	7423467594
NULL	7423469600
NULL	7423471279
7173048231	7423471392
6598417303	7423472195
NULL	7423473801
330403712	7423474624
3546015982	7423475110
NULL	7423477364
NULL	7423477923
5332099526	7423478769
7313203434	7423482691
7051557415	7423483621
3888378369	7423485907
NULL	7423488303
2411518725	7423488374
2089181022	7423488960
5202614075	7423490272
3748793059	7423493825
23219	7423494601
NULL	7423497593
NULL	7423502016
NULL	7423502710
6049569237	7423503520
NULL	7423506345
NULL	7423510510
4337971181	7423512146
4518443620	7423512338
NULL	7423512950
NULL	7423513142
7046008577	7423515516
NULL	7423516144
5690866732	7423516801
3462516396	7423516946
6249584675	7423518430
NULL	7423519283
NULL	7423521895
3792467942	7423522813
1996156810	7423526689
7225031291	7423531220
NULL	7423531754
NULL	7423532187
5779498301	7423533397
6503926772	7423533973
NULL	7423534386
6888400311	7423535842
7167772729	7423536721
NULL	7423537882
5653999167	7423540320
NULL	7423545692
3668855407	7423545780
5587159011	7423550445
5164379448	7423552381
NULL	7423553601
NULL	7423555696
6592596651	7423560357
NULL	7424729481
1066051632	7424894709
6425705228	7427625796
7065852172	7427634770
NULL	7427635060
5756043199	7428639021
5949073638	7429083349
NULL	7429101331
1707589979	7429101571
NULL	7429111059
NULL	7429122426
NULL	7429128673
7042925157	7429130860
6503906913	7429144721
5794454844	7429160273
NULL	7429175548
NULL	7429178587
5218936568	7429179564
NULL	7429181758
7231614865	7429188540
NULL	7429198023
NULL	7429203442
NULL	7429212613
5436977962	7429214822
7239098195	7429220127
NULL	7429220224
NULL	7429221694
NULL	7429222866
2786493103	7429225667
NULL	7429229922
NULL	7429233874
NULL	7429237002
3759634488	7429252894
5327959921	7429260537
5047765506	7429267224
NULL	7429269582
NULL	7429270854
NULL	7429275519
NULL	7429277469
7261376921	7429278691
NULL	7429283571
330880226	7429284977
5346450744	7429285246
NULL	7429297843
NULL	7429298955
NULL	7429299163
4241251956	7429309575
NULL	7429309667
NULL	7429327666
NULL	7429333800
5659583425	7429334901
NULL	7429344129
NULL	7429345471
3930938314	7429350785
7107165393	7429351314
7104035076	7429354419
7284352345	7429357687
NULL	7429362913
4605786657	7429363283
5967567241	7429370371
52992	7429373387
330520736	7429373812
7071642007	7429376699
5896092722	7429379277
7128128986	7429380859
NULL	7429383364
4930353377	7429383484
3743024951	7429383894
NULL	7429386496
5967711657	7429413882
5962919123	7429422594
NULL	7429426833
NULL	7429429792
5666373062	7429434469
4156464392	7429436565
6689295638	7429441154
3414700057	7429441435
5744513721	7429444470
NULL	7429452203
NULL	7429456316
6601661012	7429459270
5548166682	7429469127
NULL	7429470414
5696231108	7429475832
4467354174	7429475842
NULL	7429479543
7081869727	7429480989
1929850197	7429484050
NULL	7429487312
NULL	7429488247
NULL	7429496376
175139035	7429498328
2435150075	7429504025
NULL	7429514180
3858484630	7429514450
NULL	7429528260
NULL	7429529665
7132658428	7429531736
6675764496	7429532759
5949073638	7429533338
NULL	7429534725
3935297610	7429537890
7267079854	7429547686
4912133883	7429551595
NULL	7429552973
2658241820	7429568167
5937465949	7429568749
7113450701	7429569444
5211995775	7429574339
3725078624	7429580603
5365890252	7429581572
3148250682	7429585081
3446787880	7429591636
NULL	7429595020
6533423975	7429601890
5953121341	7429613846
5351932507	7429618582
NULL	7429632661
NULL	7429634868
NULL	7429646379
6533423975	7429650292
2126197067	7429651838
NULL	7429652647
NULL	7429654232
NULL	7429657037
NULL	7429659102
6930981455	7429665745
5708876415	7429666289
4529533291	7429676317
6855145330	7429682064
NULL	7429689049
6304261506	7429690603
NULL	7429690649
NULL	7429696971
2225351821	7429701752
NULL	7429702556
3624971514	7429716902
5260393522	7429718354
NULL	7429720860
NULL	7429734929
NULL	7429741425
7169334601	7429745018
7103798706	7429757316
1414253385	7429757492
7244410752	7429768841
NULL	7429774933
NULL	7429785921
NULL	7429794999
NULL	7429799046
6477386074	7429799079
7261520572	7429805144
NULL	7429812017
NULL	7429816907
NULL	7429825562
7317370898	7429839696
3211025560	7429845114
NULL	7429846412
6558279130	7429856997
3560329838	7429867561
NULL	7429873983
6157485580	7429877736
7042962453	7429878819
7215709046	7429879322
NULL	7429880664
NULL	7429882203
NULL	7429886456
NULL	7429888786
NULL	7429888915
3762955771	7429891023
5733941651	7429897376
7239416734	7429900889
NULL	7429903394
6351491623	7429910051
NULL	7429913238
NULL	7429913812
NULL	7429919705
NULL	7429921951
362093485	7429923357
1468870709	7429923387
6926981434	7429926632
6959469395	7429927523
NULL	7429930039
6939623377	7429930347
2190562453	7429930954
NULL	7429933703
NULL	7429934209
NULL	7429934651
NULL	7429942426
7277630551	7429952793
6515720895	7429953065
3911765718	7429953535
6482118906	7429953617
NULL	7429955969
7312790045	7429960834
2816853638	7429962010
NULL	7429965211
NULL	7429972575
NULL	7429973115
NULL	7429973132
5714323081	7429976085
1667295608	7429979083
NULL	7429982667
NULL	7429983208
2899635113	7429994203
7004125991	7429995306
4660677190	7429998259
4003299033	7429999904
NULL	7430000981
NULL	7430001577
4988888786	7430001997
NULL	7430004897
NULL	7430005858
6370605511	7430014344
NULL	7430022959
6202275636	7430023964
NULL	7431305078
7239098195	7432948656
NULL	7432955395
3428085343	7432957263
6546627852	7432960682
3577369611	7432964284
7292381214	7432966298
6528994736	7432968856
6455446133	7432976220
7277882473	7432976752
NULL	7432979759
NULL	7432980064
NULL	7432981231
2561527741	7432982353
7251622874	7432990003
6925219198	7432992268
5648770477	7432999505
NULL	7433002945
7087085064	7433013404
NULL	7433013638
6316631125	7433020229
NULL	7433021388
5347638508	7433027649
NULL	7433028787
6925537426	7433031822
NULL	7433034489
NULL	7433040199
935792185	7433047125
NULL	7433053108
NULL	7433055435
NULL	7433058017
NULL	7433060390
NULL	7433068236
6411008286	7433069701
6340471732	7433078415
7107112899	7433079307
1545814772	7433079317
252463	7433081178
NULL	7433081901
NULL	7433083250
NULL	7433084213
NULL	7433085442
7108311161	7433091494
NULL	7433094009
1699924110	7433099106
NULL	7433100906
3570866013	7433101640
NULL	7433104667
NULL	7433113395
7128280651	7433116712
NULL	7433124001
NULL	7433125263
7081516946	7433125779
NULL	7433132909
NULL	7433135270
4123565078	7433136539
NULL	7433139805
5331934131	7433147119
7081979768	7433164172
NULL	7433164797
6059742108	7433165337
NULL	7433166501
3036286566	7433167483
7108460332	7433171490
4825027136	7433176073
NULL	7433176939
5508575543	7433186684
NULL	7433187630
NULL	7433192322
3662653044	7433208703
NULL	7433208957
NULL	7433213272
2854598787	7433215701
NULL	7433216451
7178950971	7433216885
NULL	7433217486
7042786442	7433219732
NULL	7433223439
3246540305	7433223983
7042893625	7433227122
2981169893	7433230924
NULL	7433234254
5552424347	7433236040
NULL	7433241653
7167603713	7433247465
6890314096	7433252035
4486435056	7433254426
6202361250	7433256899
5101646190	7433258942
NULL	7433259911
3270304554	7433260158
5229219386	7433260319
7167417563	7433261449
6044971290	7433262229
1325822726	7433262770
4581936032	7433265673
NULL	7433269790
4345916822	7433270550
6755093708	7433278697
5649724414	7433284512
6768444940	7433285157
6068200507	7433285829
NULL	7433288817
1547209909	7433289142
NULL	7433291254
2523132067	7433293214
3832639816	7433294763
7051738240	7433295174
NULL	7433297067
6907858107	7433298205
2361037150	7433300071
NULL	7433306301
NULL	7433320480
NULL	7433323517
6888717721	7433332956
NULL	7433335050
4575369385	7433336298
6637342618	7433336973
7087007815	7433338826
2689336591	7433340126
NULL	7433345442
7298062629	7433350352
7317618815	7433350542
3206237310	7433358028
2529897236	7433361775
7304044768	7433362577
7218278244	7433363525
NULL	7433363899
NULL	7433364029
5876860461	7433365781
6734377390	7433366605
4056832114	7433369171
6969972324	7433369440
7103933322	7433369579
NULL	7433376010
NULL	7433378164
NULL	7433380759
NULL	7433383843
6211656903	7433386968
6104554971	7433387335
2987714523	7433392359
NULL	7433394495
6792208631	7433395374
NULL	7433397290
6969876752	7433397298
NULL	7433397361
3546016426	7433397771
6855272444	7433398068
2066253884	7433400259
NULL	7433402924
NULL	7433405304
7268184725	7433406182
2706884085	7433409018
NULL	7433413291
NULL	7433414883
NULL	7433418537
1081279334	7433419962
NULL	7433421038
NULL	7433426762
5062708706	7433428699
7071789331	7433432472
7075447861	7433433259
7058567351	7433433658
6601731494	7433433842
NULL	7433438800
1526303788	7433438977
NULL	7433439022
NULL	7433440245
NULL	7433440958
NULL	7433442385
NULL	7433445034
4139894284	7433445619
NULL	7433446334
611020019	7433448106
NULL	7433449291
NULL	7433450956
NULL	7433451918
NULL	7433456798
NULL	7433458366
5980753501	7433461951
NULL	7433464006
NULL	7433465932
5770817148	7433471038
5762330528	7433475055
7052446219	7433475147
NULL	7433477769
NULL	7433481485
5748912690	7433483571
7285341297	7433486227
6978227083	7433486280
2273367410	7433488986
6835166532	7433489530
7313200336	7433490658
3960610872	7433491524
7253636876	7433491812
4209505804	7433498738
7305533036	7433498859
NULL	7433499750
NULL	7433502841
NULL	7433503519
6521659770	7433507688
5362778951	7433508722
NULL	7433508806
NULL	7433510766
5417346497	7433511361
6778218548	7433515830
7059378388	7433516130
1549856886	7433517919
2980543836	7433518592
6186920684	7433520523
NULL	7433521510
5253145010	7433521700
NULL	7433531584
6689308872	7433533844
4839418014	7433534197
NULL	7433541876
2866437378	7433545577
NULL	7433547318
NULL	7433547728
7312456505	7434787122
NULL	7434790728
5702025693	7434795140
3123924521	7434799588
NULL	7434801864
NULL	7434805816
3748026544	7434807053
NULL	7434808742
NULL	7434808947
NULL	7434810136
5846633745	7434811951
NULL	7434812038
2854555768	7434812098
NULL	7434812770
NULL	7434813578
7038130866	7434816035
NULL	7434816700
5260213379	7434817122
2346781167	7434817643
NULL	7434818827
NULL	7434819571
5098013449	7434820295
4654109407	7434820723
2174457471	7434822277
NULL	7434824336
4236915546	7434825344
NULL	7434827359
7323072936	7434829779
5263545876	7434829978
NULL	7434830208
NULL	7434830872
4355241886	7434833375
NULL	7434835356
NULL	7434844150
NULL	7434845129
249930	7434846503
NULL	7434847543
5972105045	7434853128
7261192679	7434853824
1741466441	7434857203
7312626566	7434857541
NULL	7434859175
4157189955	7434860236
4887579997	7434860753
2361319280	7434861838
7107216371	7434864095
NULL	7434865664
2804904998	7434866394
6252174225	7434867469
3306974515	7434867508
4050745917	7434867636
NULL	7434867750
NULL	7434869604
5086434796	7434871900
7285249630	7434874938
4883012404	7434878895
NULL	7434880625
5322288938	7434881333
5192751265	7434883005
NULL	7434883067
162117	7434891333
5938809117	7434891771
7045893326	7434894394
NULL	7434894572
7104266056	7434894746
6299393554	7434896400
NULL	7434896591
NULL	7434899803
7107184268	7434900705
NULL	7434902532
NULL	7434904340
256731	7434906142
3012762086	7434908073
3527883822	7434908485
NULL	7434908870
NULL	7434909732
NULL	7434910804
NULL	7434911589
NULL	7434911664
NULL	7434912787
6539165036	7434912992
5656694013	7434913140
7085869534	7434913960
7280218857	7434915714
6939663521	7434916065
NULL	7434919028
5774855875	7434919849
NULL	7434922463
4884710427	7434923208
7253284215	7434925182
NULL	7434927834
6901813860	7434927856
NULL	7434928447
5758670273	7434928751
6890135469	7434929116
5617535411	7434929501
7305119005	7434929604
2547795681	7434929857
NULL	7434929883
7080979540	7434931069
NULL	7434931978
6068803632	7434932492
NULL	7434933412
6761427339	7434933557
NULL	7434934401
7260953824	7434934701
4231763480	7434934990
NULL	7434936314
6884484177	7434936422
6411058563	7434936687
5574653190	7434937123
NULL	7434937661
5816919387	7434938384
3766040468	7434938807
NULL	7434939251
4570141664	7434939877
4839397487	7434941927
NULL	7434942147
3443209858	7434943304
7173070371	7434943499
5853009090	7434944759
NULL	7434944809
6755767718	7434946490
NULL	7434946708
7142746391	7434948385
NULL	7434950548
5417238143	7434951042
3446816674	7434951574
4141785099	7434953003
NULL	7434953741
5824326245	7434956252
NULL	7434957941
765083935	7434958155
7099891494	7434963468
740418723	7434964102
5603994884	7434965468
NULL	7434966989
NULL	7434967807
1596125545	7434969435
NULL	7434969481
3148250391	7434970519
7268301220	7434971162
6888750984	7434972241
NULL	7434973508
NULL	7434978367
NULL	7434980877
7319076597	7434981729
NULL	7434982016
NULL	7434983343
2618081390	7434987300
NULL	7434987639
NULL	7434987954
7065076544	7434988689
NULL	7434989806
NULL	7434991025
NULL	7434991114
4139894284	7434992609
7312965110	7434993729
7041229251	7434996040
6603116636	7434996382
7087944698	7434997592
5613063981	7434999289
3206320181	7434999763
NULL	7435000321
7317481886	7435003131
NULL	7435003369
5520201277	7435003443
NULL	7435004687
NULL	7435005494
7052408642	7435005629
2826945872	7435006066
NULL	7435006799
NULL	7435006982
7065370807	7435008333
6866912704	7435011270
7280403018	7435012924
NULL	7435015900
4881899896	7435019710
1098172936	7435020245
NULL	7435021807
7106984854	7435023214
NULL	7435024264
5443412311	7435024396
3510730031	7435026120
7298377520	7435027892
6417645922	7435028134
NULL	7435030522
NULL	7435030543
5938809117	7435031200
NULL	7435035959
7233303790	7435037252
5209895343	7435039271
157740	7435039392
NULL	7435039607
6356634165	7435040173
NULL	7435040981
NULL	7435041810
6285710746	7435043644
3771633422	7435044187
7268385277	7435045213
3595278251	7435046777
3067897760	7435047441
6827326971	7435049108
NULL	7435049914
7277985689	7435051282
7197340892	7435052138
2084488082	7435053156
NULL	7435055296
6488691369	7435059094
NULL	7435059302
2812582483	7435062985
NULL	7435068735
NULL	7435069038
5654030096	7435071244
7277985689	7435071476
6926870240	7435074754
3725079100	7435075735
NULL	7435076385
NULL	7435078065
2591586754	7435078705
6361050871	7435079177
6706121746	7435079412
6820946986	7435080958
NULL	7435082481
NULL	7435082540
NULL	7435082906
