,Code_postal,Salaire_net_horaire_moyen_en_2014_euro
2398,60540.0,13.9
2399,60550.0,16.4
2400,60560.0,19.6
2401,60570.0,13.7
2402,60580.0,21.0
2403,60590.0,12.5
2404,60600.0,13.1
2405,60610.0,15.8
2406,60660.0,12.4
2407,60700.0,13.4
2408,60730.0,13.7
2409,60740.0,13.0
2410,60750.0,17.0
2411,60800.0,14.1
2412,60820.0,15.2
2413,60870.0,13.1
2414,60880.0,15.5
2415,60930.0,12.9
2416,61000.0,11.8
2417,61100.0,11.9
2418,61120.0,11.2
2419,61140.0,13.8
2420,61200.0,11.2
2421,61230.0,11.7
2422,61250.0,12.7
2423,61300.0,11.7
2424,61400.0,11.7
2425,61430.0,12.2
2426,61500.0,10.8
2427,61600.0,11.3
2428,61700.0,10.6
2429,61800.0,11.6
2430,62000.0,13.3
2431,62100.0,12.0
2432,62110.0,12.1
2433,62112.0,12.5
2434,62113.0,12.3
2435,62114.0,11.9
2436,62117.0,13.1
2437,62118.0,12.3
2438,62119.0,12.3
2439,62120.0,12.4
2440,62122.0,12.7
2441,62126.0,12.9
2442,62129.0,13.0
2443,62130.0,11.4
2444,62131.0,12.7
2445,62136.0,14.6
2446,62137.0,13.0
2447,62138.0,12.0
2448,62140.0,11.5
2449,62141.0,11.9
2450,62143.0,12.8
2451,62149.0,12.0
2452,62150.0,12.0
2453,62151.0,12.0
2454,62152.0,16.8
2455,62153.0,13.8
2456,62155.0,13.1
2457,62157.0,13.0
2458,62160.0,10.9
2459,62161.0,15.0
2460,62170.0,12.5
2461,62172.0,13.8
2462,62176.0,11.6
2463,62180.0,12.4
2464,62190.0,12.3
2465,62200.0,11.5
2466,62210.0,11.7
2467,62215.0,15.3
2468,62217.0,12.5
2469,62218.0,12.0
2470,62219.0,12.0
2471,62220.0,12.1
2472,62221.0,11.3
2473,62223.0,12.2
2474,62224.0,11.6
2475,62230.0,11.4
2476,62231.0,14.4
2477,62232.0,13.2
2478,62240.0,11.5
2479,62250.0,12.2
2480,62260.0,11.4
2481,62280.0,12.5
2482,62290.0,11.6
2483,62300.0,11.8
2484,62310.0,10.5
2485,62320.0,11.5
2486,62330.0,12.3
2487,62340.0,11.8
2488,62350.0,13.3
2489,62360.0,12.2
2490,62370.0,13.2
2491,62380.0,12.0
2492,62390.0,11.2
2493,62400.0,13.0
2494,62410.0,11.9
2495,62420.0,11.4
2496,62430.0,11.1
2497,62440.0,11.9
2498,62450.0,11.3
2499,62460.0,11.4
2500,62470.0,11.5
2501,62480.0,11.0
2502,62490.0,13.1
2503,62500.0,12.1
2504,62510.0,12.0
2505,62520.0,16.7
2506,62530.0,12.0
2507,62540.0,11.1
2508,62570.0,12.1
2509,62575.0,11.8
2510,62580.0,14.4
2511,62590.0,12.0
2512,62600.0,11.4
2513,62610.0,13.0
2514,62620.0,11.5
2515,62630.0,11.2
2516,62640.0,11.6
2517,62660.0,12.5
2518,62670.0,11.3
2519,62680.0,11.9
2520,62700.0,11.4
2521,62710.0,12.2
2522,62720.0,12.0
2523,62730.0,13.5
2524,62740.0,11.7
2525,62750.0,12.0
2526,62780.0,13.1
2527,62790.0,12.3
2528,62800.0,11.7
2529,62810.0,11.1
2530,62820.0,11.9
2531,62830.0,11.4
2532,62840.0,14.4
2533,62880.0,11.7
2534,62910.0,13.0
2535,62920.0,12.2
2536,62930.0,14.0
2537,62940.0,11.7
2538,62950.0,11.6
2539,62970.0,11.8
2540,62980.0,12.2
2541,63000.0,13.3
2542,63110.0,15.3
2543,63112.0,14.3
2544,63118.0,14.6
2545,63119.0,15.1
2546,63120.0,12.2
2547,63122.0,16.2
2548,63130.0,18.4
2549,63140.0,14.9
2550,63160.0,12.5
2551,63170.0,13.8
2552,63190.0,12.5
2553,63200.0,13.9
2554,63260.0,12.3
2555,63270.0,14.1
2556,63290.0,11.8
2557,63300.0,11.6
2558,63350.0,12.8
2559,63360.0,12.4
2560,63370.0,12.8
2561,63400.0,17.0
2562,63430.0,13.5
2563,63460.0,13.0
2564,63500.0,12.5
2565,63510.0,11.6
2566,63530.0,14.2
2567,63540.0,14.6
2568,63570.0,11.6
2569,63600.0,12.8
2570,63670.0,13.3
2571,63700.0,11.1
2572,63720.0,14.3
2573,63730.0,13.4
2574,63780.0,12.7
2575,63800.0,13.4
2576,63830.0,16.0
2577,63870.0,16.0
2578,63910.0,13.4
2579,63920.0,12.9
2580,63960.0,15.9
2581,63970.0,14.5
2582,64000.0,13.8
2583,64100.0,12.4
2584,64110.0,13.7
2585,64121.0,14.9
2586,64122.0,12.5
2587,64130.0,11.7
2588,64140.0,12.9
2589,64150.0,12.4
2590,64160.0,15.0
2591,64170.0,13.1
2592,64200.0,14.4
2593,64210.0,14.0
2594,64230.0,15.1
2595,64240.0,12.0
2596,64250.0,12.3
2597,64260.0,12.1
2598,64270.0,12.3
2599,64290.0,14.6
2600,64300.0,12.7
2601,64310.0,11.3
2602,64320.0,15.1
2603,64340.0,12.5
2604,64360.0,14.1
2605,64400.0,12.1
2606,64480.0,12.7
2607,64500.0,12.6
2608,64510.0,13.8
2609,64530.0,12.6
2610,64600.0,13.9
2611,64700.0,11.9
2612,64800.0,13.3
2613,64990.0,13.1
2614,65000.0,11.6
2615,65100.0,10.8
2616,65200.0,11.5
2617,65290.0,12.6
2618,65300.0,11.8
2619,65310.0,14.7
2620,65320.0,11.9
2621,65380.0,12.3
2622,65400.0,12.5
2623,65420.0,13.2
2624,65430.0,11.8
2625,65500.0,11.5
2626,65600.0,12.4
2627,65690.0,12.5
2628,65700.0,11.0
2629,65800.0,11.9
2630,66000.0,11.8
2631,66110.0,10.7
2632,66130.0,11.1
2633,66140.0,12.4
2634,66150.0,11.5
2635,66160.0,11.4
2636,66170.0,11.4
2637,66180.0,13.7
2638,66190.0,12.3
2639,66200.0,11.1
2640,66240.0,12.5
2641,66250.0,11.1
2642,66270.0,12.4
2643,66280.0,13.0
2644,66300.0,12.0
2645,66330.0,13.5
2646,66350.0,13.3
2647,66370.0,12.1
2648,66380.0,11.9
2649,66390.0,12.0
2650,66400.0,11.5
2651,66410.0,12.2
2652,66420.0,11.6
2653,66430.0,12.2
2654,66440.0,11.7
2655,66450.0,12.3
2656,66470.0,11.9
2657,66480.0,12.2
2658,66500.0,11.0
2659,66510.0,12.1
2660,66530.0,11.9
2661,66540.0,12.8
2662,66600.0,11.2
2663,66650.0,11.5
2664,66660.0,11.1
2665,66670.0,11.6
2666,66680.0,13.8
2667,66690.0,11.7
2668,66700.0,11.5
2669,66740.0,11.5
2670,66750.0,12.2
2671,67000.0,13.4
2672,67110.0,12.8
2673,67114.0,15.7
2674,67115.0,15.0
2675,67116.0,14.7
2676,67117.0,15.1
2677,67120.0,14.0
2678,67130.0,12.1
2679,67140.0,14.2
2680,67150.0,13.3
2681,67160.0,12.6
2682,67170.0,13.6
2683,67190.0,12.8
2684,67201.0,14.2
2685,67202.0,14.7
2686,67203.0,16.0
2687,67204.0,15.8
2688,67205.0,15.6
2689,67210.0,14.5
2690,67230.0,12.7
2691,67240.0,11.6
2692,67250.0,12.8
2693,67260.0,12.8
2694,67270.0,13.8
2695,67300.0,12.5
2696,67310.0,12.6
2697,67330.0,12.8
2698,67340.0,12.7
2699,67350.0,13.2
2700,67370.0,15.6
2701,67380.0,13.3
2702,67390.0,13.6
2703,67400.0,14.1
2704,67410.0,13.4
2705,67440.0,12.7
2706,67450.0,15.6
2707,67460.0,14.8
2708,67470.0,11.9
2709,67480.0,13.8
2710,67490.0,12.8
2711,67500.0,13.5
2712,67520.0,14.4
2713,67530.0,15.2
2714,67540.0,13.7
2715,67550.0,15.4
2716,67560.0,15.4
2717,67580.0,13.2
2718,67590.0,13.7
2719,67600.0,12.9
2720,67610.0,19.1
2721,67620.0,12.3
2722,67630.0,13.3
2723,67640.0,15.8
2724,67650.0,14.4
2725,67660.0,12.5
2726,67680.0,13.4
2727,67700.0,13.0
2728,67720.0,14.1
2729,67730.0,14.3
2730,67750.0,14.5
2731,67760.0,13.9
2732,67770.0,13.4
2733,67800.0,12.2
2734,67810.0,14.7
2735,67820.0,12.9
2736,67840.0,15.1
2737,67850.0,14.0
2738,67860.0,13.0
2739,67870.0,16.7
2740,67960.0,14.3
2741,68000.0,13.3
2742,68040.0,13.4
2743,68100.0,12.1
2744,68110.0,12.3
2745,68120.0,13.2
2746,68127.0,14.2
2747,68128.0,13.3
2748,68130.0,12.5
2749,68140.0,12.0
2750,68150.0,13.2
2751,68160.0,11.8
2752,68170.0,13.6
2753,68180.0,14.3
2754,68190.0,13.6
2755,68210.0,11.6
2756,68220.0,13.8
2757,68230.0,14.0
2758,68240.0,14.0
2759,68250.0,13.4
2760,68260.0,12.5
2761,68270.0,12.3
2762,68280.0,16.0
2763,68290.0,12.7
2764,68300.0,11.9
2765,68310.0,12.4
2766,68330.0,12.1
2767,68350.0,15.4
2768,68360.0,13.0
2769,68370.0,12.9
2770,68390.0,14.1
2771,68400.0,15.2
2772,68440.0,14.0
2773,68460.0,13.7
2774,68500.0,12.1
2775,68510.0,13.1
2776,68530.0,12.6
2777,68540.0,12.7
2778,68550.0,12.9
2779,68560.0,11.7
2780,68570.0,14.3
2781,68600.0,12.6
2782,68680.0,14.0
2783,68700.0,12.6
2784,68720.0,14.7
2785,68730.0,13.2
2786,68740.0,16.2
2787,68790.0,14.5
2788,68800.0,12.5
2789,68840.0,13.6
2790,68850.0,12.5
2791,68870.0,13.1
2792,68910.0,14.8
2793,68920.0,13.6
2794,69000.0,15.9
2795,69001.0,15.9
2796,69002.0,15.9
2797,69003.0,15.9
2798,69004.0,15.9
2799,69005.0,15.9
2800,69006.0,15.9
2801,69007.0,15.9
2802,69008.0,15.9
2803,69009.0,15.9
2804,69100.0,13.6
2805,69110.0,19.0
2806,69120.0,11.4
2807,69124.0,14.2
2808,69126.0,18.2
2809,69130.0,20.5
2810,69140.0,13.5
2811,69150.0,13.2
2812,69160.0,17.4
2813,69170.0,11.3
2814,69190.0,11.4
2815,69200.0,11.8
2816,69210.0,14.0
2817,69220.0,12.4
2818,69230.0,17.0
2819,69240.0,11.3
2820,69250.0,14.3
2821,69260.0,24.3
2822,69270.0,15.7
2823,69280.0,18.0
2824,69290.0,16.5
2825,69300.0,17.2
2826,69310.0,12.7
2827,69320.0,13.4
2828,69330.0,14.4
2829,69340.0,17.4
2830,69350.0,14.1
2831,69360.0,14.7
2832,69370.0,28.8
2833,69380.0,14.9
2834,69390.0,16.9
2835,69400.0,12.5
2836,69410.0,16.7
2837,69420.0,14.4
2838,69430.0,12.5
2839,69440.0,14.4
2840,69450.0,28.0
2841,69470.0,12.5
2842,69480.0,14.8
2843,69490.0,12.7
2844,69500.0,13.9
2845,69510.0,14.5
2846,69520.0,12.8
2847,69530.0,15.8
2848,69540.0,15.3
2849,69550.0,11.8
2850,69570.0,21.0
2851,69580.0,14.2
2852,69590.0,11.8
2853,69600.0,13.8
2854,69620.0,15.2
2855,69630.0,19.5
2856,69650.0,15.3
2857,69660.0,24.6
2858,69670.0,15.9
2859,69680.0,17.1
2860,69690.0,14.6
2861,69700.0,11.9
2862,69720.0,15.3
2863,69730.0,16.2
2864,69740.0,17.7
2865,69760.0,23.7
2866,69780.0,14.9
2867,69800.0,13.2
2868,69830.0,14.0
2869,69850.0,13.5
2870,69890.0,19.8
2871,69910.0,13.0
2872,69960.0,14.3
2873,69970.0,17.6
2874,70000.0,11.4
2875,70100.0,11.3
2876,70170.0,11.5
2877,70190.0,12.8
2878,70200.0,12.2
2879,70220.0,12.1
2880,70250.0,12.0
2881,70290.0,12.8
2882,70300.0,11.4
2883,70400.0,12.6
2884,70800.0,10.5
2885,71100.0,12.4
2886,71120.0,12.1
2887,71130.0,14.3
2888,71140.0,12.5
2889,71150.0,12.1
2890,71160.0,11.5
2891,71170.0,11.8
2892,71200.0,13.0
2893,71210.0,12.3
2894,71230.0,12.9
2895,71240.0,12.0
2896,71250.0,12.8
2897,71300.0,11.8
2898,71360.0,11.6
2899,71370.0,12.4
2900,71380.0,12.7
2901,71390.0,13.6
2902,71400.0,11.9
2903,71410.0,12.2
2904,71420.0,12.5
2905,71450.0,12.3
2906,71500.0,11.2
2907,71530.0,12.8
2908,71570.0,12.6
2909,71590.0,13.0
2910,71600.0,11.7
2911,71640.0,17.2
2912,71670.0,14.0
2913,71680.0,12.8
2914,71700.0,12.4
2915,71710.0,14.3
2916,71850.0,14.6
2917,71870.0,12.2
2918,71880.0,13.4
2919,72000.0,13.5
2920,72110.0,11.4
2921,72120.0,10.9
2922,72130.0,11.1
2923,72140.0,12.0
2924,72160.0,11.5
2925,72170.0,11.8
2926,72190.0,12.4
2927,72200.0,12.0
2928,72210.0,12.4
2929,72220.0,12.2
2930,72230.0,13.0
2931,72250.0,13.3
2932,72300.0,11.9
2933,72310.0,12.5
2934,72320.0,11.8
2935,72330.0,12.7
2936,72360.0,11.8
2937,72380.0,11.8
2938,72400.0,12.5
2939,72430.0,11.7
2940,72440.0,11.3
2941,72450.0,12.3
2942,72460.0,13.5
2943,72470.0,12.4
2944,72500.0,11.2
2945,72530.0,15.9
2946,72540.0,11.7
2947,72560.0,15.0
2948,72600.0,11.4
2949,72650.0,13.8
2950,72700.0,11.4
2951,72800.0,11.1
2952,73000.0,13.2
2953,73100.0,13.8
2954,73110.0,13.3
2955,73140.0,14.0
2956,73160.0,13.1
2957,73170.0,12.6
2958,73190.0,15.2
2959,73200.0,12.6
2960,73210.0,12.9
2961,73230.0,13.3
2962,73240.0,14.0
2963,73250.0,13.5
2964,73260.0,13.5
2965,73270.0,12.5
2966,73290.0,14.4
2967,73300.0,13.9
2968,73320.0,12.7
2969,73350.0,14.2
2970,73370.0,15.6
2971,73400.0,13.3
2972,73410.0,13.9
2973,73420.0,15.0
2974,73440.0,14.4
2975,73490.0,14.0
2976,73500.0,13.3
2977,73540.0,13.2
2978,73600.0,12.7
2979,73700.0,12.9
2980,73800.0,12.5
2981,74000.0,13.6
2982,74100.0,11.5
2983,74110.0,12.3
2984,74120.0,14.0
2985,74130.0,12.5
2986,74140.0,12.5
2987,74150.0,12.7
2988,74160.0,12.5
2989,74170.0,12.9
2990,74190.0,13.9
2991,74200.0,12.9
2992,74210.0,12.9
2993,74230.0,13.1
2994,74240.0,11.7
2995,74250.0,13.6
2996,74290.0,24.4
2997,74300.0,12.7
2998,74310.0,13.4
2999,74320.0,17.3
3000,74330.0,14.1
3001,74340.0,12.7
3002,74350.0,13.2
3003,74370.0,15.3
3004,74380.0,13.5
3005,74400.0,12.8
3006,74410.0,16.4
3007,74440.0,13.4
3008,74450.0,12.6
3009,74460.0,13.6
3010,74490.0,12.3
3011,74500.0,13.2
3012,74520.0,12.2
3013,74540.0,13.0
3014,74560.0,13.5
3015,74570.0,14.1
3016,74580.0,12.9
3017,74600.0,13.9
3018,74650.0,15.0
3019,74700.0,13.4
3020,74800.0,13.6
3021,74890.0,13.0
3022,74910.0,12.5
3023,74920.0,13.8
3024,74930.0,13.7
3025,74940.0,17.2
3026,74950.0,12.8
3027,74960.0,12.7
3028,74970.0,14.2
3029,75000.0,22.2
3030,75001.0,22.2
3031,75002.0,22.2
3032,75003.0,22.2
3033,75004.0,22.2
3034,75005.0,22.2
3035,75006.0,22.2
3036,75007.0,22.2
3037,75008.0,22.2
3038,75009.0,22.2
3039,75010.0,22.2
3040,75011.0,22.2
3041,75012.0,22.2
3042,75013.0,22.2
3043,75014.0,22.2
3044,75015.0,22.2
3045,75016.0,22.2
3046,75017.0,22.2
3047,75018.0,22.2
3048,75019.0,22.2
3049,75020.0,22.2
3050,76000.0,14.1
3051,76110.0,13.5
3052,76120.0,12.2
3053,76130.0,17.9
3054,76133.0,15.4
3055,76140.0,11.9
3056,76150.0,11.8
3057,76160.0,12.1
3058,76170.0,13.2
3059,76190.0,13.1
3060,76200.0,12.4
3061,76210.0,12.3
3062,76220.0,12.0
3063,76230.0,18.0
3064,76240.0,16.2
3065,76250.0,12.1
3066,76260.0,13.9
3067,76270.0,11.7
3068,76280.0,14.4
3069,76290.0,14.9
3070,76300.0,13.1
3071,76310.0,20.5
3072,76320.0,12.3
3073,76330.0,14.5
3074,76340.0,11.9
3075,76350.0,12.5
3076,76360.0,12.7
3077,76380.0,12.0
3078,76390.0,11.5
3079,76400.0,11.9
3080,76410.0,12.6
3081,76420.0,17.0
3082,76430.0,14.9
3083,76440.0,12.3
3084,76450.0,14.3
3085,76460.0,15.8
3086,76470.0,11.8
3087,76480.0,13.1
3088,76490.0,14.4
3089,76500.0,11.9
3090,76510.0,12.3
3091,76520.0,14.8
3092,76530.0,12.8
3093,76550.0,14.4
3094,76560.0,13.4
3095,76570.0,12.6
3096,76580.0,12.7
3097,76600.0,13.5
3098,76630.0,12.6
3099,76640.0,13.3
3100,76650.0,12.9
3101,76680.0,12.2
3102,76700.0,12.5
3103,76710.0,13.5
3104,76760.0,12.5
3105,76770.0,12.0
3106,76800.0,12.3
3107,76810.0,12.8
3108,76880.0,12.4
3109,76910.0,14.0
3110,76920.0,13.4
3111,76930.0,17.9
3112,76940.0,13.4
3113,76960.0,13.4
3114,77000.0,13.1
3115,77090.0,16.3
3116,77100.0,12.8
3117,77111.0,16.4
3118,77120.0,12.6
3119,77124.0,13.8
3120,77127.0,14.2
3121,77130.0,11.9
3122,77135.0,16.6
3123,77140.0,12.7
3124,77144.0,15.4
3125,77150.0,21.0
3126,77160.0,13.0
3127,77164.0,16.3
3128,77165.0,14.7
3129,77166.0,17.5
3130,77169.0,14.2
3131,77170.0,15.0
3132,77173.0,16.8
3133,77176.0,14.0
3134,77177.0,14.5
3135,77178.0,15.4
3136,77181.0,16.5
3137,77183.0,18.9
3138,77184.0,16.0
3139,77185.0,13.9
3140,77186.0,13.8
3141,77190.0,13.5
3142,77200.0,13.8
3143,77210.0,15.6
3144,77220.0,14.3
3145,77230.0,14.2
3146,77240.0,15.7
3147,77250.0,16.3
3148,77260.0,13.4
3149,77270.0,14.2
3150,77280.0,15.7
3151,77290.0,14.4
3152,77300.0,20.0
3153,77310.0,15.3
3154,77320.0,11.7
3155,77330.0,16.9
3156,77340.0,14.8
3157,77350.0,12.8
3158,77360.0,16.5
3159,77370.0,13.1
3160,77380.0,15.3
3161,77390.0,13.9
3162,77400.0,15.8
3163,77410.0,16.1
3164,77420.0,15.4
3165,77430.0,13.2
3166,77440.0,12.3
3167,77450.0,15.9
3168,77460.0,13.3
3169,77470.0,15.0
3170,77480.0,12.5
3171,77500.0,15.0
3172,77510.0,12.4
3173,77515.0,14.4
3174,77520.0,13.6
3175,77540.0,14.7
3176,77550.0,14.0
3177,77570.0,13.5
3178,77580.0,15.8
3179,77590.0,19.4
3180,77600.0,16.4
3181,77610.0,14.1
3182,77620.0,13.9
3183,77640.0,14.2
3184,77670.0,14.9
3185,77680.0,14.6
3186,77690.0,17.8
3187,77700.0,14.4
3188,77720.0,13.7
3189,77760.0,14.3
3190,77780.0,22.1
3191,77810.0,19.1
3192,77820.0,15.5
3193,77850.0,19.1
3194,77860.0,15.8
3195,77870.0,20.3
3196,77920.0,23.6
3197,77930.0,18.2
3198,78000.0,24.7
3199,78100.0,28.0
3200,78110.0,36.3
3201,78112.0,38.6
3202,78114.0,19.3
3203,78120.0,18.1
3204,78130.0,12.4
3205,78140.0,18.6
3206,78150.0,24.6
3207,78160.0,22.2
3208,78170.0,25.1
3209,78180.0,19.5
3210,78190.0,12.2
3211,78200.0,12.8
3212,78210.0,17.1
3213,78220.0,24.2
3214,78230.0,22.6
3215,78240.0,33.7
3216,78250.0,14.3
3217,78260.0,15.8
3218,78270.0,13.6
3219,78280.0,17.9
3220,78290.0,32.7
3221,78300.0,16.7
3222,78310.0,13.8
3223,78320.0,13.4
3224,78330.0,17.2
3225,78340.0,16.3
3226,78350.0,26.9
3227,78360.0,22.6
3228,78370.0,16.5
3229,78380.0,23.9
3230,78390.0,17.2
3231,78400.0,24.5
3232,78410.0,14.4
3233,78420.0,21.7
3234,78430.0,29.7
3235,78440.0,14.6
3236,78450.0,18.8
3237,78460.0,23.7
3238,78470.0,24.3
3239,78480.0,20.0
3240,78490.0,25.0
3241,78500.0,16.0
3242,78510.0,19.9
3243,78520.0,13.2
3244,78530.0,23.7
3245,78540.0,20.9
3246,78550.0,14.5
3247,78560.0,19.3
3248,78570.0,13.7
3249,78580.0,20.9
3250,78590.0,30.0
3251,78600.0,26.1
3252,78610.0,18.1
3253,78620.0,33.6
3254,78630.0,28.6
3255,78640.0,20.9
3256,78650.0,18.2
3257,78660.0,15.8
3258,78670.0,32.0
3259,78680.0,16.3
3260,78690.0,19.2
3261,78700.0,17.2
3262,78710.0,14.8
3263,78730.0,19.3
3264,78740.0,19.4
3265,78750.0,34.5
3266,78760.0,21.5
3267,78780.0,18.9
3268,78790.0,19.1
3269,78800.0,19.1
3270,78810.0,38.7
3271,78820.0,16.8
3272,78840.0,14.3
3273,78860.0,43.3
3274,78870.0,26.8
3275,78890.0,19.3
3276,78910.0,18.7
3277,78920.0,17.1
3278,78930.0,16.1
3279,78940.0,18.9
3280,78950.0,21.5
3281,78955.0,15.4
3282,78960.0,24.4
3283,78970.0,17.1
3284,78990.0,16.5
3285,79000.0,14.9
3286,79100.0,11.1
3287,79110.0,10.9
3288,79140.0,11.1
3289,79160.0,12.6
3290,79180.0,14.7
3291,79200.0,11.1
3292,79210.0,12.8
3293,79230.0,13.2
3294,79250.0,11.2
3295,79260.0,14.0
3296,79270.0,14.3
3297,79300.0,11.9
3298,79320.0,11.5
3299,79330.0,11.6
3300,79370.0,12.2
3301,79380.0,11.1
3302,79400.0,11.5
3303,79410.0,14.9
3304,79460.0,15.8
3305,79500.0,11.9
3306,79510.0,15.0
3307,79600.0,11.9
3308,79700.0,11.6
3309,80000.0,13.0
3310,80100.0,11.9
3311,80110.0,12.6
3312,80120.0,11.5
3313,80130.0,11.2
3314,80136.0,13.2
3315,80170.0,12.1
3316,80190.0,12.3
3317,80200.0,11.9
3318,80210.0,12.3
3319,80220.0,11.4
3320,80230.0,13.0
3321,80250.0,13.3
3322,80260.0,13.5
3323,80270.0,11.9
3324,80290.0,11.8
3325,80300.0,12.4
3326,80330.0,13.2
3327,80350.0,12.0
3328,80380.0,13.4
3329,80390.0,11.6
3330,80400.0,11.6
3331,80410.0,11.0
3332,80420.0,11.2
3333,80440.0,14.2
3334,80450.0,13.7
3335,80470.0,12.1
3336,80480.0,13.9
3337,80500.0,11.8
3338,80600.0,11.8
3339,80610.0,11.5
3340,80630.0,12.2
3341,80650.0,13.1
3342,80700.0,11.9
3343,80800.0,12.5
3344,81000.0,12.9
3345,81100.0,13.1
3346,81120.0,11.8
3347,81130.0,11.3
3348,81150.0,12.9
3349,81160.0,11.6
3350,81200.0,11.6
3351,81210.0,11.3
3352,81230.0,11.7
3353,81290.0,11.6
3354,81300.0,11.3
3355,81310.0,13.0
3356,81360.0,11.4
3357,81370.0,14.2
3358,81380.0,12.2
3359,81390.0,11.6
3360,81400.0,10.3
3361,81500.0,13.3
3362,81540.0,12.7
3363,81570.0,12.9
3364,81580.0,12.0
3365,81600.0,12.5
3366,81660.0,12.3
3367,81700.0,12.9
3368,81710.0,13.7
3369,81800.0,13.8
3370,81990.0,12.9
3371,82000.0,12.8
3372,82100.0,12.0
3373,82130.0,12.1
3374,82170.0,13.3
3375,82200.0,12.1
3376,82210.0,12.2
3377,82240.0,12.0
3378,82290.0,11.1
3379,82300.0,11.5
3380,82350.0,11.8
3381,82370.0,12.8
3382,82400.0,12.7
3383,82410.0,11.8
3384,82500.0,11.7
3385,82600.0,13.3
3386,82700.0,12.7
3387,82710.0,12.9
3388,82800.0,11.8
3389,83000.0,12.6
3390,83110.0,14.7
3391,83120.0,12.3
3392,83130.0,12.8
3393,83136.0,12.6
3394,83140.0,13.6
3395,83143.0,12.8
3396,83149.0,14.2
3397,83150.0,14.7
3398,83160.0,13.0
3399,83170.0,12.1
3400,83190.0,13.6
3401,83200.0,14.5
3402,83210.0,12.7
3403,83220.0,13.7
3404,83230.0,12.8
3405,83240.0,11.8
3406,83250.0,12.7
3407,83260.0,12.8
3408,83270.0,15.1
3409,83300.0,12.2
3410,83310.0,11.9
3411,83320.0,15.8
3412,83330.0,14.1
3413,83340.0,11.8
3414,83350.0,15.4
3415,83390.0,12.6
3416,83400.0,12.6
3417,83420.0,13.0
3418,83430.0,13.1
3419,83440.0,13.4
3420,83460.0,12.4
3421,83470.0,14.4
3422,83480.0,12.5
3423,83490.0,12.1
3424,83500.0,12.3
3425,83510.0,12.7
3426,83520.0,13.3
3427,83550.0,12.2
3428,83560.0,13.9
3429,83570.0,12.1
3430,83580.0,14.4
3431,83590.0,12.0
3432,83600.0,12.7
3433,83630.0,12.0
3434,83640.0,15.4
3435,83660.0,12.0
3436,83670.0,11.8
3437,83690.0,11.9
3438,83700.0,13.3
3439,83720.0,13.2
3440,83740.0,17.3
3441,83780.0,12.7
3442,83790.0,12.3
3443,83830.0,12.4
3444,83860.0,14.7
3445,83870.0,13.4
3446,83890.0,12.9
3447,83910.0,16.2
3448,83920.0,14.0
3449,83980.0,11.6
3450,83990.0,14.3
3451,84000.0,12.3
3452,84100.0,12.8
3453,84110.0,12.4
3454,84120.0,14.0
3455,84130.0,12.4
3456,84150.0,12.6
3457,84160.0,13.3
3458,84170.0,12.4
3459,84190.0,12.6
3460,84200.0,11.9
3461,84210.0,14.4
3462,84220.0,15.1
3463,84230.0,13.7
3464,84240.0,15.2
3465,84250.0,13.6
3466,84260.0,12.4
3467,84270.0,13.3
3468,84290.0,13.1
3469,84300.0,11.6
3470,84310.0,13.7
3471,84320.0,12.9
3472,84330.0,13.1
3473,84340.0,11.4
3474,84350.0,12.7
3475,84360.0,13.9
3476,84370.0,12.9
3477,84380.0,13.1
3478,84400.0,11.5
3479,84410.0,12.6
3480,84420.0,13.6
3481,84430.0,13.4
3482,84440.0,13.0
3483,84450.0,14.8
3484,84460.0,13.6
3485,84470.0,14.3
3486,84490.0,13.1
3487,84500.0,13.2
3488,84510.0,14.0
3489,84530.0,15.2
3490,84550.0,13.9
3491,84600.0,11.7
3492,84700.0,12.2
3493,84740.0,14.7
3494,84800.0,13.1
3495,84810.0,13.0
3496,84830.0,14.3
3497,84840.0,12.7
3498,84850.0,13.3
3499,84860.0,14.2
3500,84870.0,13.4
3501,85000.0,12.7
3502,85100.0,13.0
3503,85110.0,11.5
3504,85120.0,11.4
3505,85130.0,11.3
3506,85140.0,11.4
3507,85150.0,11.5
3508,85160.0,12.0
3509,85170.0,11.8
3510,85180.0,12.6
3511,85190.0,11.7
3512,85200.0,11.9
3513,85210.0,11.5
3514,85220.0,11.0
3515,85230.0,11.2
3516,85250.0,11.5
3517,85260.0,11.8
3518,85270.0,12.3
3519,85280.0,12.2
3520,85290.0,12.2
3521,85300.0,11.7
3522,85310.0,11.8
3523,85320.0,11.7
3524,85330.0,11.7
3525,85340.0,12.2
3526,85350.0,11.8
3527,85360.0,12.3
3528,85370.0,11.2
3529,85400.0,11.3
3530,85430.0,11.4
3531,85440.0,11.7
3532,85460.0,10.9
3533,85470.0,11.5
3534,85480.0,11.8
3535,85490.0,13.5
3536,85500.0,12.1
3537,85510.0,11.5
3538,85520.0,12.3
3539,85530.0,11.5
3540,85550.0,10.8
3541,85560.0,11.5
3542,85590.0,11.4
3543,85600.0,11.7
3544,85610.0,13.3
3545,85620.0,12.1
3546,85640.0,11.6
3547,85660.0,11.7
3548,85670.0,11.2
3549,85700.0,11.2
3550,85710.0,11.7
3551,85750.0,11.6
3552,85800.0,12.0
3553,86000.0,12.6
3554,86100.0,13.1
3555,86110.0,11.5
3556,86130.0,12.4
3557,86140.0,11.9
3558,86170.0,13.1
3559,86180.0,13.2
3560,86190.0,12.8
3561,86200.0,11.2
