7407965080,201704,20170406,1,0,2017-03-07 00:00:00+0000,,NaN,2017-03-07,56737342,0.533079862595,1
7298577566,201703,20170314,1,0,2017-02-15 00:00:00+0000,,380,2017-02-15,90847284,0.48557689786,1
7568952178,201705,20170503,0,0,2017-04-04 00:00:00+0000,,160,2017-04-04,74447938,0.225056380033,1
7374071326,201704,20170330,1,0,2017-03-01 00:00:00+0000,,10,2017-03-01,71877682,0.43185916543,1
7372237611,201704,20170330,1,0,2017-03-01 00:00:00+0000,,100,2017-03-01,93377116,0.653547048569,1
7635526353,201705,20170515,0,0,2017-04-16 00:00:00+0000,,350,2017-04-16,30207830,0.360305190086,1
7635557173,201705,20170515,1,0,2017-04-16 00:00:00+0000,,350,2017-04-18,68317523,0.533449411392,1
7630594136,201705,20170511,1,0,2017-04-14 00:00:00+0000,,10,2017-04-14,35077257,0.714487791061,1
7423457814,201704,20170406,1,0,2017-03-09 00:00:00+0000,,285.55,2017-03-09,19617126,0.613505482674,1
7298507009,201703,20170314,1,0,2017-02-15 00:00:00+0000,,10,2017-02-15,67617030,0.593660116196,1
7633401072,201705,20170512,1,0,2017-04-15 00:00:00+0000,,350,2017-04-15,58747939,0.697726428509,1
7330851937,201703,20170320,1,0,2017-02-21 00:00:00+0000,,380,2017-02-21,39877744,0.535180032253,1
7422393492,201704,20170406,1,0,2017-03-09 00:00:00+0000,,10,2017-03-09,79937095,0.674216389656,1
7305440257,201703,20170315,0,0,2017-02-16 00:00:00+0000,,451,2017-02-16,70147862,0.207591623068,1
7312752252,201703,20170316,0,0,2017-02-17 00:00:00+0000,,450,2017-02-17,41267397,0.279068052769,1
7611334499,201705,20170510,1,1,2017-04-11 00:00:00+0000,,680,2017-04-17,28377960,0.494103163481,1
7636814430,201705,20170516,1,0,2017-04-17 00:00:00+0000,,350,2017-04-17,49257454,0.519915938377,1
7232902861,201703,20170302,0,0,2017-02-03 00:00:00+0000,,301,2017-02-03,72817384,0.0799457356334,1
7388606463,201704,20170331,1,0,2017-03-03 00:00:00+0000,,380,2017-03-03,95127789,0.695534288883,1
7368293759,201703,20170330,1,0,2017-02-28 00:00:00+0000,,10,2017-02-28,89177680,0.605596482754,1
7367516527,201703,20170330,0,0,2017-02-28 00:00:00+0000,,300,2017-02-28,13627765,0.0432636402547,1
7633383776,201705,20170512,1,0,2017-04-15 00:00:00+0000,,401.1,2017-04-15,64867542,0.505274713039,1
7367193133,201703,20170330,1,0,2017-02-28 00:00:00+0000,,10,2017-03-01,25147241,0.672645270824,1
7583798543,201705,20170504,0,0,2017-04-06 00:00:00+0000,,80,2017-04-06,65927908,0.351792782545,1
7323742292,201703,20170317,1,1,2017-02-20 00:00:00+0000,,580,2017-02-20,99127961,0.505350649357,1
7635558564,201705,20170515,0,0,2017-04-16 00:00:00+0000,,350,2017-04-16,50597449,0.247694775462,1
7374065410,201704,20170330,1,0,2017-03-01 00:00:00+0000,,480,2017-03-01,78257965,0.840176820755,1
7280243302,201703,20170309,0,0,2017-02-12 00:00:00+0000,,450,2017-02-12,80407046,0.218772351742,1
7635528559,201705,20170515,1,1,2017-04-16 00:00:00+0000,,3050,2017-04-16,60477342,0.794891059399,1
7304747404,201703,20170315,1,0,2017-02-16 00:00:00+0000,,300,2017-02-16,20497314,0.597456634045,1
7423475110,201704,20170406,1,0,2017-03-09 00:00:00+0000,,861.21,2017-03-09,65977897,0.449304878712,1
7323397967,201703,20170317,1,0,2017-02-20 00:00:00+0000,,380,2017-02-20,18777844,0.567191779613,1
7472481494,201704,20170413,0,0,2017-03-18 00:00:00+0000,,380,2017-03-18,83507547,0.417754679918,1
7344013305,201703,20170322,1,0,2017-02-23 00:00:00+0000,,300,2017-02-23,61467072,0.515763819218,1
7292538057,201703,20170313,0,1,2017-02-14 00:00:00+0000,,5080,2017-02-15,46137302,0.202847316861,1
7422921256,201704,20170406,1,0,2017-03-09 00:00:00+0000,,NaN,2017-03-09,11357422,0.524961173534,1
7583786573,201705,20170504,1,0,2017-04-06 00:00:00+0000,,10,2017-04-06,81357406,0.520049870014,1
7319148781,201703,20170316,0,0,2017-02-19 00:00:00+0000,,299,2017-02-19,78117401,0.290305137634,1
7312746372,201703,20170316,1,1,2017-02-17 00:00:00+0000,,6443.74,2017-02-17,14907926,0.433258265257,1
7635507829,201705,20170515,1,0,2017-04-16 00:00:00+0000,,380,2017-04-18,45747747,0.544838726521,1
7350337726,201703,20170323,1,0,2017-02-24 00:00:00+0000,,180,2017-02-24,94597038,0.648852407932,1
7615617258,201705,20170511,0,0,2017-04-12 00:00:00+0000,,10,2017-04-12,96507957,0.384686917067,1
7576682764,201705,20170504,1,0,2017-04-05 00:00:00+0000,,NaN,2017-04-05,26607791,0.696645319462,1
7350476260,201703,20170323,1,0,2017-02-24 00:00:00+0000,,300,2017-03-01,81997277,0.45211777091,1
7595185960,201705,20170505,0,0,2017-04-08 00:00:00+0000,,300,2017-04-08,63357996,0.242500886321,1
7304926099,201703,20170315,0,0,2017-02-16 00:00:00+0000,,380,2017-02-16,70967397,0.3792578578,1
7394543846,201704,20170404,0,0,2017-03-05 00:00:00+0000,,300,2017-03-12,18417599,0.325698137283,1
7635487024,201705,20170515,0,0,2017-04-16 00:00:00+0000,,490,2017-04-16,31787820,0.350631386042,1
7486316266,201704,20170420,1,1,2017-03-21 00:00:00+0000,,893.78,2017-03-21,35617795,0.639714181423,1
7312816851,201703,20170316,1,0,2017-02-17 00:00:00+0000,,380,2017-02-19,82547301,0.730519771576,1
7239353311,201703,20170302,1,0,2017-02-05 00:00:00+0000,,10,2017-02-05,88177869,0.625696063042,1
7435237272,201704,20170411,0,0,2017-03-12 00:00:00+0000,,380,2017-03-12,53397461,0.086507961154,1
7422353089,201704,20170406,1,0,2017-03-09 00:00:00+0000,,380,2017-03-09,14667302,0.753505349159,1
7319265926,201703,20170316,0,1,2017-02-19 00:00:00+0000,,1077.5,2017-02-19,73387255,0.256467998028,1
7595164608,201705,20170505,1,0,2017-04-08 00:00:00+0000,,380,2017-04-08,28757366,0.667936265469,1
7239115010,201703,20170302,1,0,2017-02-05 00:00:00+0000,,370,2017-02-05,69527954,0.49604716897,1
7304718504,201703,20170315,1,1,2017-02-16 00:00:00+0000,,3080,2017-02-16,59677796,0.486998409033,1
