encours_parrain;sid_parrai;id_parrain
2799.69000;1399801;2215462171
5509.35000;3164786;5913093584
141.53000;3490762;6649312710
0.00000;2479206;4414397270
4383.48000;3484525;6633698265
39558.51000;218816;224068
89.01000;3001698;5650765004
285.98000;3407250;6441796023
1.99000;3044941;5708830484
274.38000;2369763;4199762430
17370.52000;1774075;2854673284
30.00000;2878203;5379059646
17115.55000;2925860;5476047241
20.00000;3008731;5659578727
705.42000;2718965;4976693740
2.55000;3276771;6108317197
385.00000;3512806;6716387618
87.41000;2168315;3725025715
624.28000;1680433;2667987425
4.96000;3059007;5726301339
410.75000;3197109;5957143898
45956.28000;1296976;2046817396
1151.24000;1940272;3241790540
28235.15000;2482930;4421777330
112.04000;3367671;6344628685
36.62000;3464608;6569971817
530.00000;3488498;6642444475
100.87000;3489494;6642829892
2689.92000;3504150;6689350967
542.37000;2608540;4678543108
817.04000;3398594;6421264132
4244.10000;1534671;2442401021
30473.38000;3344949;6285444845
12458.95000;2062095;3487619240
4599.70000;3200896;5962778999
1052.33000;3396885;6416581847
16524.80000;2677345;4875539635
392.88000;2039410;3446837251
123.87000;2066423;3497087008
10.00000;3523085;6747631975
46601.59000;926048;1549961820
0.00000;2904134;5429822685
133.03000;1987282;3329787120
19268.51000;3271716;6097384449
18678.31000;3475322;6601969100
0.00000;2849338;5327957410
5135.79000;2954396;5540192700
13.02000;3496470;6670318246
20.01000;3424376;6477433573
31091.46000;3121457;5824487745
1253.82000;3104892;5797992335
860.00000;3408730;6445468858
510.39000;3500549;6675936598
50689.01000;1661804;2634500638
5742.56000;132393;132811
1498.53000;2902952;5428861239
9934.79000;3342636;6275324625
3663.55000;1059126;1718119082
87869.11000;1886309;3112527950
317.39000;3290694;6140191096
447.54000;2550753;4570129069
2842.02000;2742122;5042759136
104.88000;3355122;6309257597
70.00000;3436619;6504100588
0.00000;3396095;6416390687
280.75000;1494382;2379880937
14373.81000;1755887;2812618864
10.00000;2935312;5497504796
1127.62000;1234998;1948463363
0.00000;3436719;6504119716
126.55000;874349;1414253385
10911.77000;2579034;4623111330
400.51000;3254298;6068692490
77.93000;3369629;6347524816
3584.74000;3441588;6515999095
153.72000;2867048;5358966040
8.54000;2530252;4515064607
1293.36000;1534465;2442368692
2008.17000;3419450;6467366667
560.00000;3509305;6706188883
2930.81000;2825391;5263387592
4631.91000;2113333;3591766117
311.90000;3436762;6504128677
1573.18000;3486540;6637482146
0.00000;3416745;6463844901
5287.17000;3539650;6792386201
7843.70000;1589112;2523217395
5297.07000;937154;1565024570
16835.37000;3507147;6701981651
5908.25000;851584;1308812467
2159.66000;3373957;6361300113
6679.22000;3330044;6240908013
4553.95000;3172509;5922806523
1774.09000;3437260;6504209736
9.11000;1661698;2634473649
0.00000;3547765;6820965585
60818.94000;1251818;1970933321
101.89000;3524502;6754029040
107518.61000;2390570;4250076174
13443.70000;1791685;2902574547
157.66000;2104777;3573299395
98540.65000;2571019;4607362478
98.26000;1317136;2074952564
193127.34000;1300906;2051581899
104639.54000;2195763;3762974088
0.00000;2676071;4875094911
873.65000;3205908;5967868470
0.06000;1588422;2521673898
80.00000;1922562;3198760821
1300.73000;2560448;4588063326
802.35000;1277345;2012004655
20.00000;2856128;5339432533
59139.97000;1702471;2710439604
94.40000;2861538;5348612813
2629.74000;985501;1630914830
10.01000;3481273;6620973410
40.00000;3445816;6528563078
3814.87000;247140;254063
700.01000;3494014;6660572077
71.90000;3093282;5779417721
30.00000;3526474;6755754969
87509.70000;3279582;6113259826
95.25000;3454223;6545009007
44.27000;3488604;6642503544
13.12000;3469371;6586278501
13030.85000;2994473;5644414664
2138.08000;1257869;1978836017
6179.23000;3368796;6346371877
4867.84000;2668105;4861911784
0.00000;2470985;4406578116
0.00000;2604169;4669564616
23572.12000;2475313;4411196659
10242.26000;988355;1632480364
40.00000;2826765;5266758580
10.00000;3013557;5666589305
10290.01000;2668646;4862142365
12752.59000;3046607;5712084373
364.20000;3278892;6113007214
16748.87000;515621;437617932
12310.91000;3377993;6371922416
1.10000;1252608;1971092503
5351.66000;3291335;6140445633
1173.10000;2014481;3393494677
185.26000;1867723;3070196913
830.00000;3409961;6445867790
10.00000;3428896;6488850175
2794.88000;1713932;2738330880
86.26000;3391518;6407073153
3499.16000;3461946;6565158069
51.97000;2739025;5034386202
227.82000;3458700;6552641408
14467.08000;2433607;4334856495
12231.92000;384011;330852040
1317.14000;1857344;3048148877
54054.82000;1986947;3329702430
80.46000;3263721;6084571958
1374.98000;2883473;5388909528
10.01000;3453679;6539230143
0.00000;2897536;5417620042
4611.75000;2669041;4862282521
631.83000;3054530;5721387075
1454.32000;3249990;6064026999
10.00000;1743464;2790657265
10.00000;3522856;6747566674
2561.64000;3396241;6416427007
10708.13000;1717662;2749658563
126707.48000;2769925;5112395605
230.96000;2999013;5649734428
990.60000;2674946;4871510657
5619.83000;3407648;6441871732
1975.59000;2558742;4584759707
1226.09000;3126956;5835094603
217.06000;3127952;5838798755
448.47000;3032309;5693074938
18531.34000;1144539;1836033203
10.04000;3205951;5967875340
73.56000;2631832;4778659769
94.62000;3263057;6081278560
159.90000;3358368;6317002593
1055.85000;3176900;5928965152
21154.30000;1471262;2343054187
9719.64000;2016021;3398303096
751.17000;3375371;6366319524
7407.62000;2710472;4949215845
10.00000;3509102;6706146559
14029.25000;1290149;2035930534
4011.09000;1027101;1675810729
260.53000;2478728;4414342600
2777.13000;1985264;3324869808
775.01000;3361926;6327437636
30330.15000;3015638;5670139912
1607.72000;3450121;6534710772
610.66000;3094347;5780559335
826.13000;2673973;4871165357
501.38000;2703310;4930430411
7424.79000;3046063;5711960251
9238.52000;873974;1413144177
34320.28000;1668737;2646708747
73764.75000;94955;95330
82.97000;2560425;4588051550
151.06000;2534955;4523346854
1496.69000;2900098;5424027847
100398.68000;1961786;3284007969
72.16000;3346274;6286073682
4898.00000;3392351;6407348420
3270.40000;3440635;6515693476
238.50000;2454254;4374802715
445.97000;3518588;6737151939
10.01000;3503669;6689243237
0.00000;2712865;4955151525
0.00000;3085124;5762482723
734.53000;1431514;2279861226
18273.07000;2104193;3571030813
2306.73000;1871453;3077889115
1.66000;3224305;6007677415
600.00000;1246797;1963731502
13900.71000;300496;200421143
73.00000;3018532;5672248313
0.00000;2799855;5195838604
4.92000;1072992;1737146742
1116.52000;3240953;6047315613
21267.75000;904422;1520656940
186.04000;3447396;6533021703
23142.28000;1839153;3013361684
2110.37000;3051496;5714495777
797.52000;2948522;5526689760
27.01000;3003212;5653975879
4072.70000;3048247;5713276327
220.98000;3208653;5972464397
84.36000;3355165;6309266072
16.24000;3257601;6074639655
118.23000;3475282;6601960219
406.68000;3117092;5816834528
32423.76000;2305226;4021090000
2695.18000;2090794;3545331172
47769.40000;3541874;6805277407
4086.16000;179214;182157
632.01000;2932707;5490060843
785.36000;2201093;3768950871
240.14000;2515745;4481543316
150.21000;3413104;6455096479
2200.65000;3079714;5757296080
0.00000;3546620;6814797503
9024.80000;2520322;4489991592
54.16000;3520317;6738551947
3743.93000;1653039;2620814018
3694.72000;3014141;5669786491
788.47000;3452706;6538976469
0.00000;1394282;2206233880
57.81000;3306526;6176580120
0.69000;2245395;3867463051
1385.32000;1513449;2411402846
20.00000;3206970;5971966426
610.01000;3304866;6174181968
39413.61000;2003286;3366021363
48403.06000;1590738;2526498084
22507.84000;848882;1293409623
2692.29000;2273945;3941106407
3354.14000;1832183;3000089653
1356.39000;3492740;6655085624
19135.41000;2284974;3967304194
205.51000;2524095;4501933545
659.37000;3255918;6073341192
43350.15000;2431486;4331352859
1712.96000;2629934;4777732119
398.97000;3337498;6260985802
865.80000;3391856;6407180723
708.53000;3427685;6488422369
120.70000;3492076;6654815264
376.34000;3441800;6516066933
313.31000;3535946;6778446639
1263.75000;2661378;4843746643
6742.13000;2799732;5195810483
852.42000;3229924;6021395794
2763.55000;2054627;3473119353
0.00000;3013909;5666633771
130.55000;3295852;6151401176
12.70000;2927675;5480653076
1524.40000;2524945;4504115819
523.27000;3438451;6510125415
680.01000;3405232;6437862453
272.89000;2898956;5420957572
1307.57000;2741375;5041744744
352.62000;1866999;3068045545
30.30000;2217200;3796836871
78.96000;3300097;6162072237
5909.26000;2483491;4421911758
44793.92000;1485494;2366188108
152.54000;3468498;6580808959
206585.14000;2143446;3663386761
3681.07000;3248825;6059893744
4530.72000;2080767;3524978980
46.55000;2779171;5141388875
679.67000;3365361;6336079844
0.65000;2969106;5574856509
29.39000;3473052;6598269884
13090.32000;2608832;4679001361
19144.72000;2945087;5516969255
5275.18000;1844795;3023987267
0.00000;3479341;6614239789
1.00000;2943759;5513023468
239.58000;1453549;2311591933
731.66000;3433928;6499992929
328.90000;2559552;4585078387
622.03000;2500239;4447248807
968.51000;3108911;5803832973
6193.89000;1053659;1711983884
0.00000;3011015;5663171958
2796.11000;2448297;4359758187
624.53000;2960407;5552378996
230.00000;3373164;6361022341
4826.19000;2102009;3566170222
27.84000;2704189;4933614960
2464.45000;1865642;3065292535
557.07000;1569968;2498547910
3746.48000;2473650;4410285422
13720.72000;2680711;4883012404
2692.94000;2744641;5046944979
42.10000;2621613;4697377660
2000.25000;3209340;5976470795
10211.49000;2509608;4464619573
40.81000;3432600;6499790062
32485.66000;506292;419500357
6309.39000;1717138;2747186949
55250.33000;1018734;1665604518
0.00000;3567081;6878841565
0.00000;1938068;3233974161
10.01000;3435889;6503877921
0.00000;3190153;5947664022
0.00000;3148035;5885259708
110.11000;3020384;5675658637
1081.47000;2935269;5497489277
225.45000;1291500;2037680298
195.31000;957114;1590313854
81.60000;2742580;5042917487
190.19000;2401207;4270919428
10.51000;1316137;2074598788
10.01000;3251364;6064561857
4597.32000;2214661;3793596487
10.10000;3290734;6140214039
1072.64000;461904;344718294
707.58000;2143987;3665773023
281.32000;3263512;6084527877
676.76000;2144651;3668516344
1643.01000;2423683;4317008349
0.00000;2814087;5230236883
14111.45000;2936451;5500993191
335.73000;3253525;6068400307
10976.77000;2259690;3902677276
3304.04000;2411612;4291624979
8977.69000;2699297;4918646454
29.65000;3516573;6727985949
7002.02000;3384548;6389085171
22525.22000;3186764;5939888150
12035.61000;3414595;6456929390
8846.83000;1505437;2399028810
277.54000;2488778;4428330454
25754.86000;2956517;5543791959
10.01000;3449148;6534557401
196425.70000;3472534;6592715829
207119.00000;2285166;3967345728
1519.33000;2412276;4291808143
51.67000;3335437;6252192068
456.75000;3396450;6416484586
193876.93000;1566055;2493674840
4099.95000;1397362;2211419661
158933.10000;76933;77264
119995.22000;1016573;1661525004
43300.05000;3428564;6488771543
25475.36000;2259713;3902938166
979.80000;2138554;3650423756
2720.53000;2485506;4424918190
830.01000;3379407;6376736416
5091.10000;1933614;3222008843
158.61000;3501107;6681988056
882.66000;1336303;2108028707
13418.78000;1708608;2726902905
572.01000;2741939;5042704651
668.66000;1370140;2164349320
475.73000;2136685;3646333286
49.22000;2968273;5574499916
173.70000;3434638;6503524102
342.01000;3450499;6534777845
60.00000;3000364;5650631222
56933.36000;849;848
5756.50000;3170262;5919505900
10182.09000;2247333;3871682520
8019.54000;1511382;2408119687
5958.88000;3446440;6528818434
93.68000;3150760;5889414806
17.01000;3393994;6411317148
15520.35000;3319493;6206204553
20.40000;2680525;4882051019
0.00000;2032320;3436134433
2.66000;3018904;5672284509
326.89000;2874977;5371640603
10.00000;3241245;6049612464
56196.88000;1692269;2687560561
2359.93000;2709825;4948910115
89.18000;2992438;5640459844
1037.85000;2061620;3487517117
669.79000;3425879;6481801454
4579.27000;571078;554932844
3731.24000;3359370;6321578045
3622.76000;3306758;6176633590
1436.03000;3471661;6592351770
19097.11000;3438614;6510162819
36.95000;3573719;6888861623
53903.72000;838122;1247213384
3520.97000;3375912;6366512455
16496.31000;2650372;4820223116
17.91000;2004869;3371410327
2121.64000;3419487;6467374376
10.01000;3404382;6434006745
0.00000;3412540;6454888488
1204.99000;3046936;5712160712
84.02000;2351157;4136485312
354.35000;2601092;4665764050
1317.30000;2130774;3629990270
0.00000;2965485;5564698103
560.00000;2813317;5229287128
1342.72000;3557048;6855104322
67132.34000;1815575;2962416064
525.29000;3051264;5714465523
59329.31000;1824065;2983704352
1914.78000;2968688;5574680587
144981.41000;1618787;2568633818
3473.53000;3329085;6235807292
7534.30000;2809487;5218776532
3.38000;3387402;6394510974
1430.33000;3415491;6459412930
21382.90000;3339450;6266110378
12835.38000;3201938;5963004749
755.38000;2506528;4460095202
4867.40000;2915209;5452287287
10912.80000;3483423;6627071241
1230.72000;3347571;6289955209
3257.65000;2542658;4541502191
9212.10000;2316238;4050677539
207.00000;1574522;2503589679
39.90000;2783957;5155255058
7264.05000;3457552;6552230023
360.00000;3366898;6340497706
464.84000;2237884;3845432407
0.00000;2346179;4117374600
1.00000;2912816;5448843204
738.44000;2596824;4656910965
5232.46000;2604149;4669561229
17.98000;548642;514102640
11474.91000;2124677;3614786070
213.96000;3036099;5697621888
58.90000;2843307;5314655574
93.01000;2959179;5549179360
5278.00000;2855458;5339271402
47.69000;3188430;5943576103
162.96000;3251859;6064664874
12189.27000;1035196;1685953683
62.84000;2624461;4699303600
2479.48000;2447902;4359696334
39.16000;2595496;4653961152
1572.95000;3551784;6827346090
21690.16000;1404710;2225343794
877.49000;1327544;2090929954
120.05000;2665420;4852613381
41563.80000;1321885;2082775316
3949.64000;3222808;6006193597
5046.09000;3408604;6445429301
369.22000;3515239;6727440806
1346.97000;1740424;2786509336
10101.57000;3600815;6965356428
17964.46000;2695467;4908932395
2125.98000;3349254;6294617736
12323.00000;3176528;5928863895
762.35000;2433000;4334436914
542.15000;3284073;6126214520
2130.38000;2972163;5587037591
2211.54000;2359066;4163044815
670.25000;1915546;3181910847
0.00000;3442255;6516263940
26122.23000;1760427;2822287817
13171.28000;3240807;6045343620
731.93000;3487539;6638665300
20.00000;3256791;6074425379
778.87000;3267156;6089215249
348.10000;3374667;6361545630
30.01000;3481502;6621113456
224.15000;3007981;5659013623
417.16000;3434976;6503628180
20.02000;3008067;5659025100
128.92000;3486457;6637456540
560.00000;3585767;6921204114
3393.73000;1312579;2068005063
3915.78000;3398926;6421348557
11781.89000;2201193;3768974799
1405.02000;3270156;6096872196
96807.89000;1666885;2643356058
3734.24000;2019084;3405699266
6882.38000;2616681;4687756249
194.12000;3048207;5713265606
533897.26000;2756357;5074816145
10.22000;3057948;5726080435
4381.05000;3253734;6068484492
2550.04000;1609447;2552672722
147.69000;1402835;2221639100
36715.60000;520716;448763485
20.00000;3018160;5672206885
106988.34000;152788;154159
1535.71000;2286039;3970236383
49674.84000;630677;642920401
15.01000;3441113;6515828324
610.00000;3357950;6316909118
271.68000;2856500;5339507490
287.46000;3393410;6411110990
10.12000;3488140;6638778002
677.34000;3480320;6614608106
9101.75000;3226343;6012442762
12225.10000;3460008;6558216357
87.58000;3541250;6799017582
135027.51000;2111833;3588652883
413.08000;3281225;6117462390
8167.05000;1461707;2325735905
502855.79000;81424;81799
210.61000;2216885;3796754830
923.42000;3481007;6620855404
2529.18000;606973;605237337
6325.07000;963294;1599351244
40.00000;3051350;5714478590
505.76000;750485;954026706
70.94000;3420901;6471110464
3590.53000;3527287;6761413503
996.73000;2626814;4771441750
10.00000;3069996;5740167644
181.54000;2749178;5058969007
135.59000;3534117;6774154889
2359.02000;1589573;2524736115
743.30000;1169568;1870172519
13384.06000;1540293;2453069020
215.49000;2906172;5433284504
1918.97000;242248;248859
200.00000;3311521;6186888118
11944.08000;3168556;5918278475
339.93000;2204104;3774109271
556.44000;3478886;6611719178
3343.80000;3486706;6637527706
630.00000;3483214;6626974402
1154.78000;2552064;4571360578
59945.89000;1570300;2498596993
7628.31000;56243;56244
11362.37000;3373496;6361142249
807.48000;3185868;5939752819
1929.71000;3355643;6312707384
21176.21000;2810755;5222556714
3889.64000;45274;45275
113808.51000;2731428;5015201880
24879.55000;1059839;1719550002
819.85000;1109614;1783828217
0.00000;3483022;6626920949
88.59000;3582664;6907829549
550.00000;2627455;4771548023
76.47000;1660347;2632743422
2965.54000;3072057;5744328068
40.01000;3367983;6344777010
397.05000;2659672;4842276268
50319.89000;2109277;3582512858
32.09000;1857962;3048784807
1500.09000;3193339;5952800326
5130.00000;2117346;3600244760
933.51000;2593326;4645948431
1631.62000;2869773;5365803917
7947.84000;2809922;5218923481
2175.45000;3329526;6239565565
644.39000;3507413;6704684013
4172.89000;466318;353524595
4067.73000;3428332;6488679043
24672.17000;2827824;5268804269
41.99000;3502003;6682386014
399.27000;3477366;6606792517
41344.70000;2823247;5256774835
10.01000;3318952;6205962579
90.46000;3171112;5919647980
6.45000;1011890;1657358939
389699.20000;687829;751728626
174.22000;3153551;5894643928
700.01000;3403443;6433556358
19090.43000;2594013;4649712494
979.82000;628370;640604507
3154.70000;2681753;4883218701
4116.14000;2814150;5230245967
292.35000;3339164;6265969710
1195.38000;3334541;6251095177
6171.01000;2733443;5020021375
1781.12000;3154192;5894816327
0.44000;1787434;2889060051
1.62000;1369685;2162892043
40608.60000;1771204;2848123061
102326.09000;3062419;5733864192
631.13000;3417904;6465961097
252.56000;2565340;4597050927
0.25000;3026713;5686593609
1043.10000;1021774;1668765908
40.74000;3544645;6810866592
4957.25000;2005161;3371530319
3333.56000;2572619;4610217060
381.82000;1895486;3132589760
597.26000;3335869;6255815151
10024.52000;1825353;2985753296
179.89000;3353476;6304551555
5909.24000;1538919;2449503196
67584.69000;2386073;4241327560
5353.03000;1867895;3070243902
54.12000;3436593;6504089539
16018.67000;1789744;2897099679
10172.84000;742058;936717968
14641.13000;528788;468788106
1413.53000;2187067;3751837703
1304.26000;1969054;3296365344
3262.70000;1445211;2301323173
0.00000;2677448;4875558034
15.00000;3488813;6642569752
2090.21000;3355368;6309314333
3222.83000;2864489;5355285613
42.76000;1002189;1647454848
7154.56000;3065190;5735242966
196.36000;3248152;6059763869
8248.78000;349905;330430739
22675.82000;1999599;3357480267
465.28000;2607441;4678304858
7789.55000;2858916;5346298873
2462.05000;3556069;6840803414
14103.27000;1379781;2180870214
5481.46000;2263477;3913414943
157.28000;2098325;3560263218
607.93000;2151186;3683598339
417.28000;3300515;6162234375
259.09000;3189718;5944374672
7834.32000;2398582;4266872136
15.84000;3169489;5919379254
428.83000;3448355;6533301205
1399.46000;3498133;6671769285
1080.06000;3522441;6742685179
0.00000;3320744;6211492070
0.00000;3264468;6084710208
0.00000;3031562;5692949554
0.00000;3196714;5957031418
2621.21000;313692;246281460
45.99000;3264302;6084674120
42682.28000;1157334;1851661528
1051.41000;1508743;2403076817
122.03000;2451420;4366283824
4802.21000;461887;344717191
15865.05000;1402689;2221601707
0.00000;2967483;5571108707
504.97000;1133524;1818803760
455.56000;753276;960355443
2177.20000;1153467;1847030355
1005.07000;3283180;6124814193
738.23000;3217750;5990809810
10.89000;3034788;5694266592
5630.14000;1339134;2111716710
31812.78000;1829893;2995225514
30006.75000;438741;331526681
456.35000;2694617;4908444994
277.21000;2869919;5365849639
97.56000;3440340;6515597998
476.65000;2375674;4219245910
330.76000;3440838;6515749419
119133.76000;3578313;6894722584
3374.23000;2711431;4953060644
132.07000;1510784;2407918912
3945.41000;2243603;3861712412
79722.44000;964505;1600881487
70.01000;3322095;6215417481
919.47000;3259868;6078690796
7586.28000;3315812;6199473660
1241.83000;3324468;6223547392
2350.52000;3094716;5780644850
127321.33000;2593332;4645949346
240917.16000;2423766;4317026671
495.10000;2516163;4481683422
10.01000;3155045;5895946423
2286.08000;1090550;1761209889
72.82000;2429837;4328037733
2160.00000;2684893;4887388535
1.00000;3203661;5964145264
1043.61000;3454475;6545105411
27.50000;3142147;5872286990
64.36000;1414952;2244877110
6343.85000;2247041;3870920586
5621.12000;3233210;6029365759
2405.78000;3371398;6354257389
2106.82000;2680814;4883040278
137.43000;2924632;5471934450
23137.38000;2703794;4930668724
2368.32000;3364571;6335720435
2721.27000;154657;156134
18450.99000;545814;508937284
979.93000;3496095;6667511692
1860.79000;1724526;2764569577
40.00000;3503755;6689267924
62356.58000;1827500;2990522464
18.14000;3553198;6834818235
1035.81000;2938953;5504419690
153.28000;2824412;5260260358
4003.78000;3392789;6410891488
373.06000;3303220;6168089985
20204.12000;1802528;2929759074
209.46000;3113757;5808785683
303.28000;3373058;6357534794
753.46000;3367462;6344541955
0.00000;3241225;6049607986
198.66000;3380532;6377127051
794.67000;3305825;6174617321
478.45000;2039201;3446828618
10070.73000;815291;1166703749
178.13000;3395139;6414955604
380.51000;2993829;5644236086
12294.29000;1873840;3084639000
2522.16000;2910380;5443679475
2837.20000;2538407;4530232759
44.27000;3439341;6510411165
15811.35000;3017596;5671345552
47.54000;2045533;3456483400
472.04000;489893;393198383
21269.90000;3366798;6340471964
12835.97000;1401647;2219905127
35107.57000;1642096;2604577435
1177.59000;2215763;3794303679
610.11000;2393862;4254628455
1022.58000;2089838;3542627911
461.84000;2862162;5348680690
10.00000;3535505;6778265892
13.01000;3460091;6558260294
52.05000;3297103;6152698862
41644.23000;2363368;4178486837
656.10000;3576129;6890343358
55.14000;2971376;5582821336
625.72000;3317000;6201082522
300.00000;2019333;3405825358
415.09000;2720399;4984742393
310.01000;3285032;6127456384
133.60000;3379009;6373109656
971.01000;2308847;4028482396
376.84000;2514125;4478243587
1856.84000;3239333;6044403336
216.11000;3380930;6381092995
327.00000;3526185;6755183604
1957.62000;3503045;6688979507
2026.58000;3059780;5729492318
24025.77000;692609;760186371
36954.64000;2796068;5190778499
253.25000;3388922;6399059438
223.13000;3471077;6586915334
163.59000;3537426;6785294211
268042.95000;583478;570259026
3797.24000;1581641;2513173854
1809.47000;1522952;2423505600
17.39000;3267050;6089193983
1945.01000;3321079;6211645569
652.03000;3288613;6135871956
172.38000;3357452;6316687113
260.01000;3421133;6471200685
10.00000;3101898;5789888627
497.03000;2047548;3459502681
515.25000;3009581;5662879643
1384.42000;2431377;4331324886
3010.41000;3189389;5943825375
8447.41000;2041056;3449135260
160.49000;3310336;6186317664
326.02000;2802454;5202450486
9002.67000;3394306;6411376046
84.56000;1237494;1950101799
0.00000;3525332;6754866730
0.00000;2583153;4628434526
10.00000;2695072;4908805584
332.26000;3575614;6890264636
173.70000;2514766;4478416005
299.20000;2756961;5075924696
54179.10000;1992340;3337984090
4484.68000;3054805;5721456167
0.00000;2469986;4406420451
1622.94000;2974098;5591653615
10476.08000;772340;1025924701
85.24000;3558253;6855651320
110.00000;3530785;6768903201
318.09000;3580563;6901684323
120.00000;3573948;6889991071
3085.34000;2553890;4575046008
1233.20000;2750469;5059383550
1336.30000;3417077;6463960469
175.24000;3388312;6395673294
96.09000;2645294;4806477840
1326.26000;3368836;6346381282
18.77000;2362727;4175435420
13.67000;3434764;6503562733
530.01000;3458027;6552423773
867.35000;3475531;6602025504
311724.49000;2653017;4825914952
1135.94000;2226981;3817706034
344.79000;2729596;5008920226
3373.38000;3143976;5876820981
123192.35000;1003563;1648807977
108.59000;2692218;4901370300
355.93000;1508929;2404726470
1229.77000;772483;1025944632
881.37000;2651766;4823928510
10.00000;2904237;5429834427
10584.46000;3153714;5894685821
2496.81000;3530885;6768920031
178.00000;3190428;5948637306
18.00000;3510745;6710001856
438.64000;2121514;3607304983
302.10000;2545801;4554436937
4393.04000;1286508;2029031631
0.67000;3148055;5885267693
49.43000;3206409;5967965142
90.60000;3434907;6503612357
31.40000;3452391;6538867763
4182.06000;3422172;6471524482
667.33000;3316453;6200922786
80.10000;3203827;5967323846
400.00000;3204494;5967490138
10905.71000;3329022;6235789874
5431.60000;3494764;6660885329
309.70000;1273106;2004062333
245.88000;3119359;5820561758
8407.05000;1899359;3138108746
369.27000;3041357;5705177237
0.00000;2273656;3940939701
10.01000;2891525;5407583183
67419.05000;1865350;3063304822
36218.82000;625210;638297525
229.25000;3555428;6840503661
3914.21000;1384501;2189012374
2494.00000;1224759;1935932132
20.02000;3212509;5980779277
270.00000;3088473;5770796447
25.00000;2644584;4805591549
14417.91000;3474180;6598760760
160.01000;3490287;6648934726
1293.55000;1991009;3337182406
9105.96000;2019141;3405711635
60.00000;3131925;5847984991
0.00000;3137212;5861112121
97.12000;2536704;4526317740
3251.67000;3540772;6797899414
5168.34000;1932532;3221366333
15137.67000;259815;267614
7293.23000;2902763;5428826751
696.95000;3238477;6040686295
30843.61000;2402561;4272271735
138.82000;3073989;5748633144
655.00000;3375497;6366369158
7284.26000;2320108;4061421237
232323.06000;2409963;4288137326
51.61000;1877842;3092475560
39003.39000;203814;208158
48.58000;2903447;5428962219
104288.68000;1851433;3036291871
9117.14000;1815137;2960060254
0.00000;3470250;6586629716
156.15000;1377866;2177603645
541.60000;2931336;5489032717
325.36000;3040212;5701989608
9917.78000;1547097;2466907118
1851.00000;3014991;5669989443
1311.97000;2924838;5471974476
3000.00000;2595032;4653622665
37140.11000;1917112;3184330477
1145.96000;2684189;4887196634
5336.64000;2732722;5017154367
356.37000;2617846;4691167700
2400.00000;3307505;6177820448
57.00000;3492637;6655038411
7994.69000;3550324;6826932484
18695.10000;319686;271862180
49365.88000;712254;833773541
1796.34000;430234;331421634
1628.19000;1851931;3036841019
12936.31000;2622423;4697559318
7680.19000;2429133;4325297995
139323.95000;2293281;3987410542
5989.61000;2887795;5399829557
251.92000;3429626;6494258806
1.77000;3039963;5701952529
28.71000;3440844;6515750927
6796.81000;3343409;6276421918
21129.35000;3085519;5766161769
45050.39000;291903;177801053
15721.93000;2491503;4430087675
24909.98000;947685;1577682813
7319.32000;485857;385070241
224.82000;2726579;5000901761
180.00000;2462867;4394225969
4058.57000;3211756;5980481947
898.56000;3133305;5849214361
20.00000;3552388;6827425712
80.21000;3408378;6445350870
22853.66000;1654419;2622611663
38793.08000;1541203;2455375856
31350.23000;914721;1537679429
58423.57000;1207069;1916075272
4636.84000;2960493;5552418906
35352.71000;1307836;2061147211
487.00000;1008953;1654568569
3102.92000;2381619;4234338069
353.89000;1522231;2421940120
3369.15000;1875884;3088063214
3665.79000;3070414;5740219247
8594.65000;3038944;5701740045
3875.81000;3068207;5739655198
890.52000;3308109;6177952123
437.00000;3423981;6477283580
1270.00000;2440102;4345804602
5392.25000;3388232;6395660248
17252.87000;3471638;6592338950
291.04000;3498233;6671786359
44352.21000;55831;55832
190521.06000;1495753;2381653980
15056.24000;2592270;4645630900
902.67000;3254003;6068589553
6203.49000;880097;1439568891
2358.17000;2563634;4593294013
95067.64000;3139127;5866001123
31.04000;2855435;5339266068
0.00000;2329056;4075643980
121077.38000;896247;1495787768
144914.47000;480367;376705673
181330.72000;249656;256731
42082.87000;1913803;3177156215
408.65000;2479289;4414448592
7351.20000;2196264;3763023796
10.28000;3226469;6012495710
3489.51000;1013971;1660255333
10.00000;3502169;6682463685
199.91000;2367994;4193299326
4861.11000;1573526;2503339069
2071.16000;3003630;5654039374
610.15000;2834150;5285965460
12896.83000;2196842;3763621181
87496.73000;1907995;3150129223
16262.11000;1434093;2285048152
7258.59000;3053992;5717886637
19515.35000;2785703;5161549680
127.03000;2661424;4843757996
26560.10000;1658263;2629175554
10401.51000;3361660;6327369750
1893.17000;1027204;1675821154
206590.28000;1661595;2634460010
1044.20000;2680147;4881946650
2947.61000;2451649;4368837796
4740.46000;3473204;6598340026
3213.53000;3497512;6670642969
74.25000;3510496;6709889885
165.52000;3056634;5722109824
19530.17000;2883908;5391881940
0.00000;3395016;6414906776
10.00000;3159485;5904820567
969.29000;3037613;5697938069
107.85000;3434558;6503500846
20014.93000;671324;717210106
139.43000;2256842;3894651106
30.00000;3304116;6170480623
195.31000;2855149;5336074162
5.00000;3081569;5758571178
87.35000;3257455;6074615581
10870.10000;2065673;3494491809
322.40000;2317397;4053631248
34738.11000;906277;1523613722
9754.93000;3011645;5663247766
926.47000;3360970;6323906728
415.00000;3367917;6344753226
1246.30000;1982224;3320903123
90720.61000;294986;187051253
20428.76000;3143206;5873490278
