,id_dim_personne,encours_parrain,id_parrain
1879,7298984022,30.0,5694295820.0
1880,7298984430,226.94,2631234071.0
1881,7298985837,,
1882,7298986734,15162.62,2668215697.0
1883,7298988673,5003.8,2637674692.0
1884,7298989233,,
1885,7298990514,,
1886,7298990843,,
1887,7298991532,12568.38,2129683694.0
1888,7298992274,,
1889,7298993091,15.63,7127831847.0
1890,7298993138,,
1891,7298993575,1665.06,6827212024.0
1892,7298994388,,
1893,7298994838,,
1894,7298995060,,
1895,7298995393,31126.07,5756280518.0
1896,7298996005,,
1897,7298996585,226.15,6748709576.0
1898,7298997221,55063.46,141026092.0
1899,7298998867,450.0,5000650852.0
1900,7299000248,,
1901,7299000784,,
1902,7299003318,1002.04,3192709670.0
1903,7299003866,,
1904,7299004405,1359.44,6660896586.0
1905,7299005054,,
1906,7299005530,1706.04,6899898014.0
1907,7299007697,346.77,5234227782.0
1908,7299008445,1795.93,6149952364.0
1909,7299008742,,
1910,7299008917,,
1911,7299009737,,
1912,7299011567,,
1913,7299011589,,
1914,7299018102,,
1915,7299018983,,
1916,7299019402,,
1917,7299019426,,
1918,7299020405,,
1919,7299021171,,
1920,7299022850,,
1921,7299023668,3413.31,6737296908.0
1922,7299023763,,
1923,7299024889,,
1924,7299025215,,
1925,7299026403,64457.29,4428281095.0
1926,7299028281,110.0,5943440990.0
1927,7299029956,,
1928,7299030637,394.45,6356637853.0
1929,7299031670,,
1930,7299033098,792.21,7189377652.0
1931,7299033324,,
1932,7299033596,,
1933,7299033967,,
1934,7299035093,,
1935,7299035431,,
1936,7299035542,,
1937,7299035601,,
1938,7299039577,,
1939,7299039638,28610.58,2066407840.0
1940,7299039937,,
1941,7299040914,1721.04,265222.0
1942,7299041016,,
1943,7299042269,,
1944,7299042640,,
1945,7299042676,,
1946,7299042700,,
1947,7299043561,1852.73,1972167283.0
1948,7299044005,166.95,3218938695.0
1949,7299044120,,
1950,7299044778,,
1951,7299048208,,
1952,7299049984,,
1953,7299050358,17565.79,1963776174.0
1954,7299052385,,
1955,7299053983,,
1956,7299055389,,
1957,7299055504,,
1958,7299056004,,
1959,7299057357,,
1960,7299059932,,
1961,7299061815,,
1962,7299064863,1355.91,7059046340.0
1963,7299067555,,
1964,7299068677,4207.81,6416528883.0
1965,7299069486,,
1966,7299069789,,
1967,7299071047,,
1968,7299075997,,
1969,7299076381,,
1970,7299079218,,
1971,7299081214,,
1972,7299096717,447.35,7052489662.0
1973,7299113148,10.0,6856832443.0
1974,7300148181,,
1975,7303986001,,
1976,7303987688,,
1977,7303990462,324.0,5075947895.0
1978,7303998439,745.63,6638759699.0
1979,7304008689,4783.51,5448019432.0
1980,7304010124,67128.31,1878013656.0
1981,7304012640,5557.28,7051927555.0
1982,7304028356,,
1983,7304029032,,
1984,7304029154,,
1985,7304030147,17909.72,288016961.0
1986,7304030506,68129.03,4225732084.0
1987,7304032947,1536.37,968742740.0
1988,7304033668,,
1989,7304034123,,
1990,7304037326,,
1991,7304042854,,
1992,7304043905,,
1993,7304044768,147.14,7103098892.0
1994,7304048175,10.0,6332098901.0
1995,7304048417,,
1996,7304050121,68.75,7169245135.0
1997,7304052913,,
1998,7304054722,,
1999,7304071339,0.0,5537089174.0
2000,7304071960,14027.46,2286221127.0
2001,7304073716,41597.03,1827138748.0
2002,7304073745,,
2003,7304075432,1238.68,6084760941.0
2004,7304087899,,
2005,7304088983,,
2006,7304091564,,
2007,7304101497,20540.1,2208020459.0
2008,7304101936,,
2009,7304104493,,
2010,7304107261,,
2011,7304112319,,
2012,7304114952,830.0,5440496764.0
2013,7304120024,,
2014,7304123817,91.25,6089149730.0
2015,7304128330,2221.18,328786803.0
2016,7304312466,1969.54,5424220383.0
2017,7304627546,,
2018,7304660877,,
2019,7304666585,,
2020,7304669378,,
2021,7304671660,,
2022,7304683873,1714.23,6373067774.0
2023,7304686883,,
2024,7304690936,,
2025,7304691951,,
2026,7304692936,4457.86,7104397607.0
2027,7304693315,,
2028,7304698809,988.28,3332280688.0
2029,7304699737,,
2030,7304702260,36353.94,3566017545.0
2031,7304703046,,
2032,7304704804,28606.98,4599913992.0
2033,7304708827,,
2034,7304714764,,
2035,7304715767,,
2036,7304717409,,
2037,7304717508,,
2038,7304718504,,
2039,7304721258,17097.71,1945453507.0
2040,7304722121,11800.94,7051963005.0
2041,7304723865,,
2042,7304727202,,
2043,7304727260,168.25,2446197123.0
2044,7304729117,2581.22,4836205339.0
2045,7304730013,,
2046,7304730693,,
2047,7304732093,0.0,5375563703.0
2048,7304732193,147.14,7103098892.0
2049,7304732266,,
2050,7304733651,,
2051,7304735381,,
2052,7304738506,10287.03,5271852287.0
2053,7304742841,11800.94,7051963005.0
2054,7304745311,2680.03,3805524921.0
2055,7304747683,,
2056,7304750330,,
2057,7304752004,8407.98,6417637516.0
2058,7304759876,376.17,2987797322.0
2059,7304761544,,
2060,7304762670,,
2061,7304765187,,
2062,7304766870,2510.03,7178508147.0
2063,7304766998,,
2064,7304772217,115.39,6017612722.0
2065,7304777135,,
2066,7304778784,3782.01,6290043758.0
2067,7304782561,,
2068,7304783073,107516.76,1763709706.0
2069,7304786581,665.16,7045401487.0
2070,7304786984,,
2071,7304790841,,
2072,7304791579,,
2073,7304794212,11916.3,2333713856.0
2074,7304795784,,
2075,7304801326,,
2076,7304803884,36869.1,6754599106.0
2077,7304810804,,
2078,7304816964,,
2079,7304818474,87.17,6300485782.0
2080,7304818544,,
2081,7304821718,,
2082,7304823198,,
2083,7304823539,,
2084,7304826813,,
2085,7304829560,183.2,3661814767.0
2086,7304831210,,
2087,7304832962,,
2088,7304835237,1429.7,5794598628.0
2089,7304835522,,
2090,7304836121,311.13,7135565159.0
2091,7304836426,,
2092,7304838167,621.89,7118312744.0
2093,7304841324,,
2094,7304843596,,
2095,7304863830,1985.1,6820927918.0
2096,7304871272,,
2097,7304879039,168.37,6533082610.0
2098,7304882285,,
2099,7304892150,240.0,6092972226.0
2100,7304894736,2300.0,118108.0
2101,7304894942,,
2102,7304895683,194.98,7077042041.0
2103,7304896529,,
2104,7304899247,,
2105,7304901228,,
2106,7304902875,,
2107,7304904182,,
2108,7304906012,28915.37,4406177383.0
2109,7304908080,30.0,5375574719.0
2110,7304908245,,
2111,7304910110,9.35,7205362372.0
2112,7304910356,,
2113,7304914670,,
2114,7304915061,,
2115,7304915102,,
2116,7304916548,,
2117,7304921370,85491.44,5630027291.0
2118,7304921746,,
2119,7304921956,15489.94,2524803846.0
2120,7304922796,,
2121,7304926099,,
2122,7304927719,1135.55,7197209208.0
2123,7304937065,1179.78,3360320738.0
2124,7304938489,1429.7,5794598628.0
2125,7304941275,250.0,6810852388.0
2126,7304942944,,
2127,7304942970,,
2128,7304944120,,
2129,7304946707,38.01,6860556468.0
2130,7304947566,356.86,3445488933.0
2131,7304948801,,
2132,7304951782,8595.7,5531893618.0
2133,7304952370,,
2134,7304956194,811.24,4699331462.0
2135,7304957477,,
2136,7304959002,228.49,5617512856.0
2137,7304961691,,
2138,7304966601,,
2139,7304968519,25.0,6088972142.0
2140,7304972309,,
2141,7304973091,,
2142,7304975731,48123.84,2536626933.0
2143,7304978127,,
2144,7304984351,,
2145,7304985863,,
2146,7304986131,830.29,2421990402.0
2147,7304992681,,
2148,7304993781,2662.42,4111066844.0
2149,7304994557,,
2150,7304994892,,
2151,7304997184,645.43,7075545099.0
2152,7305002950,,
2153,7305003642,,
2154,7305006532,,
2155,7305010788,,
2156,7305010888,418.23,7058602677.0
2157,7305011198,,
2158,7305012575,88.57,6792499375.0
2159,7305013672,,
2160,7305014264,,
2161,7305020763,116.79,3270338338.0
2162,7305025097,,
2163,7305026181,,
2164,7305028265,127.28,3957891210.0
2165,7305030266,,
2166,7305031292,,
2167,7305031616,10.01,6471192687.0
2168,7305034776,,
2169,7305035631,2232.89,7024467085.0
2170,7305037047,0.67,5976733378.0
2171,7305043065,73.32,6773976171.0
2172,7305043246,,
2173,7305047468,128.2,6361063990.0
2174,7305050150,0.0,5980591066.0
2175,7305050359,,
2176,7305059017,,
2177,7305061696,,
2178,7305064399,18994.83,1253006759.0
2179,7305064817,,
2180,7305067997,,
2181,7305068916,,
2182,7305071850,19859.65,1158771879.0
2183,7305076951,130.0,6376910599.0
2184,7305079987,24049.92,6160841880.0
2185,7305088075,40151.44,2545288079.0
2186,7305089858,,
2187,7305090404,,
2188,7305096370,,
2189,7305100203,,
2190,7305101975,,
2191,7305103092,2815.01,5403201331.0
2192,7305104725,,
2193,7305110985,,
2194,7305111615,,
2195,7305114848,460.0,5937420293.0
2196,7305115485,584.19,3283954633.0
2197,7305119005,,
2198,7305119391,,
2199,7305124043,2208.68,7142353639.0
2200,7305137374,1204.93,4988888786.0
2201,7305140580,3275.22,6840326152.0
2202,7305147091,,
2203,7305151713,,
2204,7305153168,,
2205,7305154584,1358.38,354685410.0
2206,7305154658,1230.0,6223684051.0
2207,7305156913,,
2208,7305161124,4923.0,6344648403.0
2209,7305162664,,
2210,7305163571,,
2211,7305164604,910.27,3472913165.0
2212,7305165635,267.01,7087418705.0
2213,7305170360,,
2214,7305173280,,
2215,7305174982,2800.15,2192345025.0
2216,7305175899,,
2217,7305178796,,
2218,7305179321,,
2219,7305180034,6193.42,7137340766.0
2220,7305181277,,
2221,7305183831,5026.57,2840611758.0
2222,7305184954,161.07,5953121341.0
2223,7305185038,117.28,6476229581.0
2224,7305185310,,
2225,7305185518,,
2226,7305187730,,
2227,7305193716,,
2228,7305196488,,
2229,7305196695,1148.38,6124739401.0
2230,7305197575,63.0,7058846339.0
2231,7305197808,,
2232,7305198461,0.0,5408477300.0
2233,7305202546,,
2234,7305204712,,
2235,7305205057,4909.37,6280077283.0
2236,7305205154,151.0,4522479208.0
2237,7305205264,518.53,6078457665.0
2238,7305211036,520.96,6855115513.0
2239,7305211546,330.0,5523614942.0
2240,7305213789,1278.11,5455960064.0
2241,7305220422,,
2242,7305222413,1775.18,5314929519.0
2243,7305223607,4193.05,6921089164.0
2244,7305227572,,
2245,7305231028,,
2246,7305239518,,
2247,7305243254,,
2248,7305250639,,
2249,7305251285,,
2250,7305252271,,
2251,7305253157,,
2252,7305258329,,
2253,7305260838,,
2254,7305261193,667.72,3867446637.0
2255,7305261930,,
2256,7305263928,,
2257,7305264156,,
2258,7305270973,,
2259,7305272474,9911.03,6191084147.0
2260,7305290460,,
2261,7305294739,765.2,6761706197.0
2262,7305296026,2270.0,5662967551.0
2263,7305296879,,
2264,7305297339,,
2265,7305302950,,
2266,7305303626,,
2267,7305307502,38104.55,71797.0
2268,7305314591,,
2269,7305314852,16082.64,3175711694.0
2270,7305316845,,
2271,7305330504,1586.29,5076048958.0
2272,7305333172,,
2273,7305338823,11158.16,4653892506.0
2274,7305338856,7145.92,4645841494.0
2275,7305343116,,
2276,7305343920,,
2277,7305344372,430.0,4911916738.0
2278,7305346570,9669.8,2588690107.0
2279,7305346929,,
2280,7305347166,,
2281,7305347510,686.0,7225678036.0
2282,7305349387,,
2283,7305351859,,
2284,7305351947,372.92,5347639192.0
2285,7305352294,,
2286,7305355594,,
2287,7305357504,25.32,6611737482.0
2288,7305359830,,
2289,7305362777,,
2290,7305365112,,
2291,7305367779,454.4,1687314733.0
2292,7305370405,,
2293,7305373420,,
2294,7305373576,,
2295,7305376457,,
2296,7305376542,70.0,5714478590.0
2297,7305377097,,
2298,7305378368,,
2299,7305378888,47.17,4411258894.0
2300,7305379163,,
2301,7305380918,9482.31,3609841646.0
2302,7305381999,,
2303,7305382972,,
2304,7305383862,,
2305,7305385835,1673.68,6370175965.0
2306,7305387383,,
2307,7305393187,446.93,4777940974.0
2308,7305393803,,
2309,7305395981,11993.27,4616721447.0
2310,7305397013,,
2311,7305397642,21145.54,4581844146.0
2312,7305398772,150.0,2985761415.0
2313,7305400268,1007.61,2013546578.0
2314,7305403246,,
2315,7305410692,,
2316,7305413396,,
2317,7305413481,,
2318,7305414605,,
2319,7305415826,,
2320,7305415995,,
2321,7305417165,,
2322,7305418847,,
2323,7305420387,6510.29,3277909095.0
2324,7305420970,,
2325,7305421653,10.0,6417665365.0
2326,7305422315,,
2327,7305427970,4946.47,3005479077.0
2328,7305429247,,
2329,7305433817,,
2330,7305434351,,
2331,7305436369,,
2332,7305436489,528.21,7099611026.0
2333,7305439609,180.6,6706161881.0
2334,7305440257,,
2335,7305440386,1062.12,7169201503.0
2336,7305441904,6911.83,4041287111.0
2337,7305442039,6425.26,330541482.0
2338,7305442155,15669.92,4599983047.0
2339,7305442234,13.01,6385423317.0
2340,7305443103,,
2341,7305445320,2011.34,7136968589.0
2342,7305448057,244.04,5161596598.0
2343,7305449212,,
2344,7305449632,,
2345,7305452767,,
2346,7305452923,1227.57,4427874785.0
2347,7305452951,,
2348,7305453507,51.03,6573854620.0
2349,7305453703,3810.0,7230549356.0
2350,7305456645,,
2351,7305457428,10.88,5658804265.0
2352,7305457837,48.81,6792244036.0
2353,7305457991,,
2354,7305465682,1613.58,6249315055.0
2355,7305465689,79.56,6907416070.0
2356,7305466701,323.29,3730561492.0
2357,7305468123,47.05,3787713184.0
2358,7305468773,,
2359,7305469284,,
2360,7305470250,619.0,1572429802.0
2361,7305471120,,
2362,7305472738,,
2363,7305480339,1062.12,7169201503.0
2364,7305482826,,
2365,7305483079,,
2366,7305484324,3184.95,2440506300.0
2367,7305485662,781.39,6533208367.0
2368,7305485965,24102.51,3390082045.0
2369,7305487036,,
2370,7305488340,,
2371,7305488388,,
2372,7305489554,2305.77,7218195027.0
2373,7305490761,15.83,6054728981.0
2374,7305490996,5146.51,7183842595.0
2375,7305492469,,
2376,7305492665,,
2377,7305492804,,
2378,7305493229,,
2379,7305493498,545.39,1771662011.0
2380,7305494066,,
2381,7305495557,1189.49,5714422986.0
2382,7305498743,25.87,5933393395.0
2383,7305499552,,
2384,7305502491,160.95,4905261815.0
2385,7305506375,,
2386,7305506619,,
2387,7305509936,,
2388,7305510093,,
2389,7305511207,,
2390,7305511765,240.0,6092972226.0
2391,7305511777,,
2392,7305514078,67.34,4915344657.0
2393,7305515432,,
2394,7305518525,,
2395,7305520166,,
2396,7305521660,,
2397,7305522079,7157.49,7183570310.0
2398,7305527831,,
2399,7305529563,,
2400,7305533036,,
2401,7305533113,,
2402,7305533231,,
2403,7305536603,,
2404,7305539428,,
2405,7305541561,1616.19,2147389788.0
2406,7305542181,,
2407,7305553519,99.9,5683180384.0
2408,7305554138,,
2409,7305555383,,
2410,7305557520,,
2411,7305561191,7263.76,5275289618.0
2412,7305562005,,
2413,7305562095,,
2414,7305564263,,
2415,7305564817,467.97,86409.0
2416,7305565527,1950.57,3733568694.0
2417,7305568825,,
2418,7305570026,,
2419,7305570374,,
2420,7305570500,1802.87,6410943696.0
2421,7305575454,,
2422,7305576657,,
2423,7305577030,,
2424,7305577840,,
2425,7305578520,86.22,6459430349.0
2426,7305580650,,
2427,7305581529,,
2428,7305584002,111.58,6081270802.0
2429,7305584571,11489.08,6879067790.0
2430,7305586646,,
2431,7305588204,,
2432,7305589434,22172.84,7002605225.0
2433,7305592404,,
2434,7305593129,,
2435,7305593481,3868.67,6734186697.0
2436,7305593564,,
2437,7306226759,,
2438,7306226924,,
2439,7306833534,,
2440,7307863317,,
2441,7310715288,,
2442,7311705034,,
2443,7311709340,,
2444,7311709485,1417.46,5890663574.0
2445,7311713572,9104.32,6628116452.0
2446,7312330860,4069.68,658028613.0
2447,7312331061,,
2448,7312332960,,
2449,7312335700,,
2450,7312337636,,
2451,7312342468,,
2452,7312348006,,
2453,7312360040,5887.37,100687.0
2454,7312364006,,
2455,7312378605,3065.32,4190513749.0
2456,7312393486,,
2457,7312393577,,
2458,7312402407,999.07,4078185828.0
2459,7312407369,,
2460,7312409219,3849.38,6108717588.0
2461,7312410487,694.96,6826857428.0
2462,7312420099,,
2463,7312421002,1823.05,6209406745.0
2464,7312425305,17.73,7024415108.0
2465,7312429371,8461.76,5396186491.0
2466,7312435070,17.74,6778151846.0
2467,7312438057,,
2468,7312439362,1258.39,1563726550.0
2469,7312439663,1258.39,1563726550.0
2470,7312450530,,
2471,7312452196,,
2472,7312454993,14413.4,330627951.0
2473,7312456505,244.47,2503560826.0
2474,7312456828,1312.5,2812704116.0
2475,7312466895,,
2476,7312468478,,
2477,7312470321,7992.2,87459.0
2478,7312472167,247.73,4683726869.0
2479,7312473011,13616.64,1692349449.0
2480,7312476510,308.65,6620985085.0
2481,7312492169,3429.0,7099155741.0
2482,7312501497,,
2483,7312502152,486.25,7059064180.0
2484,7312502757,8758.38,6191308137.0
2485,7312503920,,
2486,7312512560,462.77,3888412929.0
2487,7312513993,,
2488,7312514254,,
2489,7312514369,,
2490,7312516248,,
2491,7312517051,,
2492,7312519074,511.87,3275422308.0
2493,7312522811,,
2494,7312525710,,
2495,7312528084,,
2496,7312528560,,
2497,7312529155,0.0,5443438916.0
2498,7312531427,,
2499,7312534059,2632.7,1308812467.0
2500,7312536886,772.98,5714336066.0
2501,7312544394,,
2502,7312555504,1843.33,71840.0
2503,7312560261,47.8,28107.0
2504,7312565771,,
2505,7312577652,,
2506,7312580731,,
2507,7312586593,,
2508,7312587832,,
2509,7312592974,251.45,1002076543.0
2510,7312593243,,
2511,7312594780,2880.78,1956274605.0
2512,7312596545,,
2513,7312600530,139.57,6510124949.0
2514,7312607260,,
2515,7312613115,,
2516,7312614326,,
2517,7312619933,,
2518,7312626325,,
2519,7312626491,,
2520,7312626566,1979.58,6223543154.0
2521,7312628856,23.29,6316685869.0
2522,7312632759,,
2523,7312635412,,
2524,7312639015,,
2525,7312639071,,
2526,7312644195,,
2527,7312646600,,
2528,7312680265,36.46,3881846836.0
2529,7312681022,,
2530,7312681034,1.98,3261575191.0
2531,7312687691,,
2532,7312688415,10.0,6785501318.0
2533,7312690173,,
2534,7312693920,,
2535,7312699071,,
2536,7312699132,1062.12,7169201503.0
2537,7312704051,,
2538,7312705865,,
2539,7312709614,,
2540,7312709922,,
2541,7312710314,,
2542,7312717671,,
2543,7312720195,2769.91,5592826416.0
2544,7312722225,2927.96,4777772925.0
2545,7312725575,,
2546,7312726644,,
2547,7312726756,1149.1,6888657133.0
2548,7312726978,,
2549,7312730668,13511.4,6344681259.0
2550,7312732837,89.76,7045884159.0
2551,7312733213,,
2552,7312733428,10866.91,6103467757.0
2553,7312736530,,
2554,7312737632,686.0,7225678036.0
2555,7312739088,,
2556,7312739417,495.64,3734120229.0
2557,7312740362,7329.85,4483466649.0
2558,7312742597,,
2559,7312744460,,
2560,7312746009,,
2561,7312746372,,
2562,7312747024,22126.38,2090734980.0
2563,7312748642,,
2564,7312750066,,
2565,7312758153,704.58,7183547815.0
2566,7312769998,10.0,7042888422.0
2567,7312772591,3638.54,3204229699.0
2568,7312787937,,
2569,7312790037,,
2570,7312791697,2100.0,5493284565.0
2571,7312794484,4660.19,6580977747.0
2572,7312794786,202.3,5328958130.0
2573,7312799144,,
2574,7312802571,1718.67,5697938069.0
2575,7312803767,190.06,7204874329.0
2576,7312805302,,
2577,7312807996,34.34,6503642966.0
2578,7312808889,884.82,3582522340.0
2579,7312810093,,
2580,7312812651,150.0,5000752456.0
2581,7312816851,,
2582,7312817726,,
2583,7312821264,,
2584,7312823076,,
2585,7312823429,119.25,7212092559.0
2586,7312829334,4258.27,6499993122.0
2587,7312839944,,
2588,7312844172,,
2589,7312844307,1242.84,493704370.0
2590,7312845998,,
2591,7312847292,,
2592,7312848504,,
2593,7312852683,,
2594,7312858551,,
2595,7312859430,,
2596,7312861332,,
2597,7312861979,,
2598,7312864153,652.67,6059947533.0
2599,7312864611,,
2600,7312867501,,
2601,7312869298,0.0,3973872511.0
2602,7312871480,10430.53,126174.0
2603,7312875284,,
2604,7312878900,1277.41,3845556765.0
2605,7312879157,,
2606,7312883985,13.6,5209895343.0
2607,7312888884,,
2608,7312890730,721.66,6827422387.0
2609,7312892122,1.0,2113370742.0
2610,7312898223,,
2611,7312901244,,
2612,7312904056,18.66,6411333899.0
2613,7312905166,,
2614,7312905537,,
2615,7312905879,378.35,3515678440.0
2616,7312907757,,
2617,7312909716,,
2618,7312916891,77.85,6059922107.0
2619,7312922487,,
2620,7312924040,1544.0,5686871361.0
2621,7312929867,,
2622,7312931361,580.02,6888817994.0
2623,7312932125,42013.07,6856842470.0
2624,7312932620,,
2625,7312933182,3042.7,3186445564.0
2626,7312937236,,
2627,7312943064,17596.99,135367.0
2628,7312945021,,
2629,7312948502,330.0,7205378254.0
2630,7312950585,22950.0,150516229.0
2631,7312954949,,
2632,7312955192,297.35,2479068461.0
2633,7312957758,171.23,6720407816.0
2634,7312960562,,
2635,7312962111,307.68,6456899894.0
2636,7312964628,,
2637,7312968755,907.77,6403269147.0
2638,7312971087,,
2639,7312974002,836.64,5852819579.0
2640,7312984228,22952.17,4103496685.0
2641,7312991890,598.99,7268152038.0
2642,7312994170,482.13,5229219386.0
2643,7312996929,20.0,7081427508.0
2644,7312999648,,
2645,7313021829,3602.32,6081258453.0
2646,7313026204,740.0,6660741613.0
2647,7313027507,,
2648,7313031193,327.23,2676673709.0
2649,7313037612,34.89,6162214646.0
2650,7313040666,467.5,4883943368.0
2651,7313048227,112.0,7071527083.0
2652,7313048462,1242.84,493704370.0
2653,7313053063,,
2654,7313069817,,
2655,7313073442,,
2656,7313073703,,
2657,7313079440,,
2658,7313081890,2361.41,6697489890.0
2659,7313084120,,
2660,7313085192,,
2661,7313085733,,
2662,7313089556,,
2663,7313093895,7051.92,340735405.0
2664,7313094825,,
2665,7313095061,613.34,426811504.0
2666,7313095836,,
2667,7313096975,,
2668,7313097822,,
2669,7313101464,,
2670,7313102702,,
2671,7313104683,6728.92,6675764496.0
2672,7313105760,12962.62,2025957812.0
2673,7313106392,,
2674,7313109943,,
2675,7313114527,,
2676,7313117229,,
2677,7313120902,,
2678,7313124210,166.32,6534745306.0
2679,7313125419,49.98,5808368107.0
2680,7313127444,229.16,4352510262.0
2681,7313128840,,
2682,7313137736,5876.38,4605786657.0
2683,7313137752,,
2684,7313138389,322.41,5195686240.0
2685,7313142354,,
2686,7313144786,369.45,7127984565.0
2687,7313151522,,
2688,7313154087,,
2689,7313156273,,
2690,7313156328,1218.35,5894892266.0
2691,7313162318,24714.6,1707573784.0
2692,7313162946,,
2693,7313168395,1210.03,5825827425.0
2694,7313169349,100.41,6385294705.0
2695,7313177996,,
2696,7313179357,,
2697,7313181940,6347.74,5735032738.0
2698,7313183195,25.01,2995149349.0
2699,7313183641,,
2700,7313183802,,
2701,7313199424,,
2702,7313200220,,
2703,7313200336,1.0,6186930520.0
2704,7313200384,0.0,4410382313.0
2705,7313202434,,
2706,7313203664,,
2707,7313205912,,
2708,7313208424,,
2709,7313208627,,
2710,7313209309,,
2711,7313210185,,
2712,7313212221,1991.34,2601441348.0
2713,7313213414,7300.9,1833061076.0
2714,7313218627,,
2715,7313220354,,
2716,7313220974,35.0,3671253570.0
2717,7313222681,,
2718,7313224595,30.0,6656451858.0
2719,7313227720,,
2720,7313228763,365.07,4463712908.0
2721,7313228871,,
2722,7313229736,,
2723,7313229893,,
2724,7313230014,,
2725,7313231435,,
2726,7313233695,,
2727,7313234226,,
2728,7313234476,4556.18,7017747116.0
2729,7313234621,,
2730,7313235889,1901.77,6976740551.0
2731,7313236047,,
2732,7313236936,7.0,5938809117.0
2733,7313237087,144.54,7045350714.0
2734,7313239891,170.0,5359035616.0
2735,7313243264,969.2,6921391138.0
2736,7313244159,7774.71,4417894416.0
2737,7313249047,,
2738,7313252239,29088.52,2284997644.0
2739,7313253954,5420.85,3502746263.0
2740,7313254989,9204.27,4777874454.0
2741,7313255228,,
2742,7313255741,5340.59,6455019281.0
2743,7313256912,45765.36,162835.0
2744,7313258389,510.0,7065863919.0
2745,7313260088,,
2746,7313260231,7346.15,771636165.0
2747,7313260750,10420.93,4286805656.0
2748,7313261499,809.72,4136628004.0
2749,7313265969,,
2750,7313266728,344.73,2176001967.0
2751,7313268511,,
2752,7313270719,,
2753,7313272113,,
2754,7313272492,,
2755,7313274974,969.2,6921391138.0
2756,7313275359,,
2757,7313277360,392.08,7183940658.0
2758,7313277689,,
2759,7313280610,,
2760,7313281963,,
2761,7313284066,,
2762,7313284071,8758.38,6191308137.0
2763,7313284444,1695.57,1526317417.0
2764,7313288065,1.98,3261575191.0
2765,7313290971,427.06,7108767813.0
2766,7313291054,12313.21,3722219008.0
2767,7313291244,,
2768,7313293688,304.98,2501815206.0
2769,7313296366,,
2770,7313297781,,
2771,7313301436,,
2772,7313303495,,
2773,7313304614,,
2774,7313305571,,
2775,7313306499,,
2776,7313306582,,
2777,7313307333,,
2778,7313314397,323.29,3730561492.0
2779,7313315050,,
2780,7313317798,250.0,6810852388.0
2781,7313324356,,
2782,7313326380,,
2783,7314129297,350.0,6748755263.0
2784,7314129630,,
2785,7316915123,,
2786,7316925136,5363.94,1944964060.0
2787,7316929743,,
2788,7316931453,,
2789,7316934870,67.66,5650824456.0
2790,7316935006,,
2791,7316936285,,
2792,7316937019,,
2793,7316941047,,
2794,7316941585,,
2795,7316945579,379.06,3067695367.0
2796,7316945958,,
2797,7316947229,,
2798,7316947533,,
2799,7316949245,27767.15,5180923917.0
2800,7316951138,,
2801,7316951294,,
2802,7316951807,,
2803,7316955021,,
2804,7316956284,,
2805,7316957727,,
2806,7316959170,,
2807,7316959213,,
2808,7316963193,,
2809,7316963815,,
2810,7316965488,,
2811,7316965828,,
2812,7316973563,,
2813,7316974432,,
2814,7316976076,,
2815,7316976767,,
2816,7316977250,,
2817,7316977916,,
2818,7316979804,,
2819,7316979830,,
2820,7316979997,,
2821,7316980048,,
2822,7316982957,,
2823,7316983303,,
2824,7316984851,,
2825,7316986295,,
2826,7316986748,,
2827,7316987479,,
2828,7316988419,,
2829,7316991261,,
2830,7316991320,,
2831,7316993368,,
2832,7316993885,,
2833,7316997209,,
2834,7316997602,,
2835,7316997725,,
2836,7316997841,,
2837,7316997965,,
2838,7316998182,,
2839,7316999815,160.0,6834720021.0
2840,7317000907,,
2841,7317003157,,
2842,7317004132,,
2843,7317005352,,
2844,7317005401,,
2845,7317008102,,
2846,7317008613,,
2847,7317010737,,
2848,7317011232,,
2849,7317013121,7188.53,1797874377.0
2850,7317013329,,
2851,7317015521,5262.0,6211495453.0
2852,7317016212,,
2853,7317019075,,
2854,7317022026,,
2855,7317024469,,
2856,7317027262,23175.75,6300374224.0
2857,7317031145,,
2858,7317032910,,
2859,7317033792,8144.41,3061221484.0
2860,7317035023,,
2861,7317036196,11143.54,2622563679.0
2862,7317037573,875.51,5625774995.0
2863,7317041658,,
2864,7317041743,,
2865,7317042082,21.89,7007800122.0
2866,7317044953,,
2867,7317050142,,
2868,7317051458,,
2869,7317051494,,
2870,7317052421,,
2871,7317053449,,
2872,7317054165,,
2873,7317054608,,
2874,7317054820,,
2875,7317057455,33683.2,6199411232.0
2876,7317058181,10.01,6177917982.0
2877,7317061111,10186.07,6049659257.0
2878,7317061320,,
2879,7317061820,6.64,5346308570.0
2880,7317063629,,
2881,7317064775,,
2882,7317066448,,
2883,7317068465,,
2884,7317076121,,
2885,7317076717,,
2886,7317077894,,
2887,7317078415,11881.75,1240255117.0
2888,7317078593,6388.13,7219176399.0
2889,7317079272,,
2890,7317083777,148.5,5171341500.0
2891,7317084320,,
2892,7317086247,,
2893,7317089383,,
2894,7317091516,,
2895,7317092429,2502.44,5648797570.0
2896,7317094717,,
2897,7317095292,,
2898,7317095332,,
2899,7317098804,,
2900,7317106674,284.63,6256169814.0
2901,7317107237,,
2902,7317107905,159.78,4680966733.0
2903,7317108365,,
2904,7317108836,2605.53,3192758450.0
2905,7317110902,0.0,5218732888.0
2906,7317111911,45.47,2517932581.0
2907,7317112028,,
2908,7317113703,,
